game,grid,targetPosition_w,role,message_id_num,message_part_no,message
5,1,3,describer,869,3,o.k. das 3 sieht  aus wie ein Tier. Und zwar ist der Kopf ist auch ein Viereck aber das ist mit einem mit einer Seite auf ein ja auch eine Gerade aber die ist weder horizontal noch vertikal sie ist so ein bisschen schräg
5,1,3,matcher,869,4,Mhm
5,1,3,describer,869,5,Und dann hat es auch. Es sieht aus wie ein Körper und dann hat es ein Dreieck das in der Mitte spitz nach unten zeigt das aussieht wie als wären es die Arme und unten hat es ja es sieht aus als wären unten die Beine oder Füsse daran
5,1,3,matcher,869,6,Also wie so ein Buckliger
5,1,3,describer,869,7,Ja genau
5,1,3,matcher,869,8,Ja
5,1,4,describer,869,9,o.k. und das 4 sieht aus wie ein Mensch der den einen Arme nach vorne hält und eine Schüssel hält
5,1,4,matcher,869,10,ähm ja das ist klar
5,1,5,describer,869,11,o.k. und das 5 sieht aus wie ein Männchen das soo das eine Bein im Spagat herauf hebt irgendwie so
5,1,5,matcher,869,12,Ja also in die Luft rauf
5,1,5,describer,869,13,Ja genau
5,1,5,matcher,869,14,Ja. das ist auch klar
5,1,6,describer,869,15,Und das andere das 6 sieht aus wie so eine mhmm eine Frau die einen Rock anhat die so aussieht als würde sie auf die Seite runter fallen
5,1,6,matcher,869,16,Ja. so wie Schlittschuhlaufen oder so
5,1,6,describer,869,17,Ja genau
5,1,6,matcher,869,18,Mhm
5,1,7,describer,869,19,Ja genau. das 7 ist äh wie ein Baum. ja nein ist ein bisschen weit hergeholt. Auf jeden Fall trifft auch das Viereck ist zu oberst und trifft mit dem Ecken auf eine horizontale Gerade und unten ist wie ein Stamm
5,1,7,matcher,869,20,Ja
5,1,7,describer,869,21,Hat allerdings unten noch ein so zwei kleine Zacken
5,1,7,matcher,869,22,Und links und rechts Dri- Dreieckchen
5,1,7,describer,869,23,Ja genau
5,1,7,matcher,869,24,Ja
5,1,8,describer,869,25,Und das 8 ist wie ein Seelöwe also  es ist es sind so. auf der linken Seite sind so wie zwei Flossen sieht es aus auch mit Dreieckchen
5,1,8,matcher,869,26,Ja. Hörmal das musst du nicht beschreiben weil das ist ja einfach das letzte
5,1,8,describer,869,27,Ah ja klar. ja ich habe nicht gewusst ob du vielleicht mehr hast
5,1,8,matcher,869,28,Ja. Nein das muss das sein
5,1,8,describer,869,29,o.k.
5,1,8,matcher,869,30,So etwas liegendes mit Füssen in der Luft mhm.
5,1,8,describer,869,31,ja genau in dem Fall Stop
5,2,1.0,describer,870,NA,Also unter Nummer 1 haben wir ähm so eine Art buckelige Frau oder Mann die wie eine Schüssel in der Hand hält
5,2,1.0,matcher,871,NA,ja
5,2,2.0,describer,872,NA,Nummer 2 auch ein Männchen das ähm ein Bein in die Luft hält
5,2,2.0,matcher,873,NA,ja ja
5,2,3.0,describer,874,NA,Nummer 3 eiiin Buckliger den man also die beiden also oben rechts ist ein Quadrat das wieder auf dieser Geraden ist
5,2,3.0,matcher,875,NA,ja. das ein bisschen Schräg ist
5,2,4.0,describer,876,NA,Ja genau. Die Nummer 4 ähm ein Quadrat äh dessen Spitze auf eine Vertikale trifft. Nachher schaut
5,2,4.0,matcher,877,NA,ja
5,2,4.0,describer,878,NA,ein kleiner Zacken nach oben und ein grosser Zacken nach oben
5,2,4.0,matcher,879,NA,Ja. alles klar
5,2,5.0,describer,880,NA,Nummer 5 ein Quadrat trifft mit dem Spitz auch auf ein Spitz
5,2,5.0,matcher,881,NA,Ja das mit dem Häuschen
5,2,5.0,describer,882,NA,genau
5,2,5.0,matcher,883,NA,Ja
5,2,6.0,describer,884,NA,Die Nummer 6 ist ähm die Nummer 8 von vorhin
5,2,6.0,matcher,885,NA,Das letzte das mit den Flossen
5,2,6.0,describer,886,NA,Ja die nach oben schauen
5,2,6.0,matcher,887,NA,Ja genau
5,2,7,describer,888,1,Nummer 7 Schlittschuhfrau
5,2,7,describer,888,2,Ja
5,2,8,describer,888,3,Und Nummer 8 der baum
5,2,8,describer,888,4,8 der Baum ja ist gut
5,3,1.0,describer,889,NA,Also die 1 ist der Baum
5,3,1.0,matcher,890,NA,Ja
5,3,2.0,describer,891,NA,Das 2 ist das Männchen das das eine Bein in die Luft hebt
5,3,2.0,matcher,892,NA,Ja
5,3,3.0,describer,893,NA,Die 3 ist die Schlittschuhläuferin da
5,3,3.0,matcher,894,NA,Ja
5,3,4.0,describer,895,NA,Die 4 ist der Bucklige
5,3,4.0,matcher,896,NA,ja
5,3,4.0,describer,897,NA,Aber nicht der der ohne Schüssel
5,3,4.0,matcher,898,NA,Ja
5,3,5.0,describer,899,NA,die 5 ist da der mit den Flossen
5,3,5.0,matcher,900,NA,Ja
5,3,6.0,describer,901,NA,Die 6 ist das Häuschen
5,3,6.0,matcher,902,NA,Ja
5,3,7.0,describer,903,NA,Die 7 ist  das mit den weist du mit den Zacken
5,3,7,matcher,904,1,Ja
5,3,8,describer,904,2,Und die 8 ist der mit der Schüssel
5,3,8,matcher,904,3,Ja
5,3,8,describer,904,4,Ist gut
5,4,1.0,describer,905,NA,Ahm also die 1 ist die mit den Flossen nach oben
5,4,1.0,matcher,906,NA,Ja
5,4,2.0,describer,907,NA,Die 2 das Häuschen
5,4,2.0,matcher,908,NA,Ähhh ja.
5,4,3.0,describer,909,NA,3 Männchen das die Beine in die Luft hebt
5,4,3.0,matcher,910,NA,Ja
5,4,4.0,describer,911,NA,4 Buckelige mit Schüssel
5,4,4.0,matcher,912,NA,Ja
5,4,5.0,describer,913,NA,5 buckelig ohne Schüssel
5,4,5.0,matcher,914,NA,Ja
5,4,6.0,describer,915,NA,Die 6 Baum
5,4,6.0,matcher,916,NA,Ja
5,4,7.0,describer,917,NA,Die 7 Schlittschuhläuferin
5,4,7.0,matcher,918,NA,Ja
5,4,8.0,describer,919,NA,8 das mit den zwei Zacken
5,4,8.0,matcher,920,NA,ja. o.k. alles klar
5,5,1.0,describer,921,NA,Also Buckelige ohne Schüssel
5,5,1.0,matcher,922,NA,Äh ja.
5,5,2.0,describer,923,NA,Flosse
5,5,2.0,matcher,924,NA,Ja
5,5,3.0,describer,925,NA,Häuschen
5,5,3.0,matcher,926,NA,Ja
5,5,4.0,describer,927,NA,Schlittschuhe
5,5,4.0,matcher,928,NA,Ja
5,5,5.0,describer,929,NA,Baum
5,5,5.0,matcher,930,NA,Ja
5,5,6.0,describer,931,NA,Buckelige mit Schüssel
5,5,6.0,matcher,932,NA,ja
5,5,7.0,describer,933,NA,Und das mit den Zacken
5,5,7.0,matcher,934,NA,Ja
5,5,8.0,describer,935,NA,Und das Männchen mit den Beinen in der Luft
5,5,8.0,matcher,936,NA,Ja.
5,6,1.0,describer,937,NA,Beide zacken nach oben
5,6,1.0,matcher,938,NA,Ähhh ja
5,6,2.0,describer,939,NA,Buckelig mit Schüssel
5,6,2.0,matcher,940,NA,Ja
5,6,3.0,describer,941,NA,Häuschen
5,6,3.0,matcher,942,NA,Ja
5,6,4.0,describer,943,NA,Beine in die Luft
5,6,4.0,matcher,944,NA,Ja
5,6,5.0,describer,945,NA,Buckelig normal
5,6,5.0,matcher,946,NA,Ja
5,6,6.0,describer,947,NA,Baum
5,6,6.0,matcher,948,NA,Ja
5,6,7.0,describer,949,NA,Schlittschuhläuferin
5,6,7.0,matcher,950,NA,Ja
5,6,8,describer,951,1,Flossen
5,6,8,matcher,951,2,Ja
5,7,chitchat,describer,952,NA,Also das sind jetzt andere
5,7,chitchat,matcher,953,NA,Ja
5,7,1.0,describer,954,NA,Also das erste ist  ähm ein Viereck das mit dem Zacken gerade auf eine Vertikale trifft und es sieht aus wie also ob einer knien würde und ein Schüssel in der Hand hält
5,7,1.0,matcher,955,NA,Vertikale
5,7,1.0,describer,956,NA,Ja also es sieht aus wie ein Männchen das eine Schüssel in der Hand hält und kniet
5,7,1.0,matcher,957,NA,Ja ich weiss welches
5,7,2.0,describer,958,NA,Das zweite sieht aus wie ein Männchen das  mhhm so die Hände rauf streckt und ein Bein rauf hebt
5,7,2.0,matcher,959,NA,ja
5,7,2.0,describer,960,NA,Es ist so ähm zwei Zacken zeigen auch nach oben
5,7,2.0,matcher,961,NA,Das ist klar ja
5,7,3.0,describer,962,NA,Und das andere ist auch wieder ein Buckelchen das so die Hände nach unten hält
5,7,3.0,matcher,963,NA,Ja
5,7,4.0,describer,964,NA,Das 3 sieht aus wie das olympische Feuer
5,7,4.0,matcher,965,NA,Ja. das war die Nummer 4
5,7,4,describer,966,1,Äh die 4 ja.
5,7,5,describer,966,2,Und die 5 ist wieder so etwas ähnliches wie ein Schlittschuhläufer ein bisschen. So zwei Zacken zeigen nach vorne
5,7,5.0,matcher,967,NA,Ja also ein Bein wäre äh dann horizontal
5,7,5.0,describer,968,NA,So wie ein Schwalbe
5,7,5.0,matcher,969,NA,Ja genau
5,7,6.0,describer,970,NA,Die 6 ist äh die die sitzt und die Beine so angewinkelt hat
5,7,6.0,matcher,971,NA,Ja
5,7,7.0,describer,972,NA,Das 7 ist ähm  ja wie ein Männchen das ein arm nach oben hält und das andere den andern gegen unten
5,7,7,matcher,973,1,Ja
5,7,8,describer,973,2,3 Und das 8 ist irgendetwas das so wie liegt 132 M Ja.
5,7,8,matcher,973,3,Ja. o.k.
5,8,1.0,describer,974,NA,Ähm Männchen das ein Arm nach oben hebt und einen nach unten
5,8,1.0,matcher,975,NA,Ja
5,8,2.0,describer,976,NA,2 das liegende Ding
5,8,2.0,matcher,977,NA,Ja
5,8,3.0,describer,978,NA,3 olympisches Feuer
5,8,3.0,matcher,979,NA,Mhm
5,8,4.0,describer,980,NA,4 Schlittschuhläufer
5,8,4.0,matcher,981,NA,Mhm
5,8,5.0,describer,982,NA,5 kn- kniendes Männchen mit Schüssel in der Hand
5,8,5.0,matcher,983,NA,Ja
5,8,6.0,describer,984,NA,6 Männchen das ein Bein in die Luft hebt
5,8,6.0,matcher,985,NA,Ja
5,8,7.0,describer,986,NA,7 sitzendes Männchen
5,8,7.0,matcher,987,NA,Mhm
5,8,8.0,describer,988,NA,8 buckelig
5,8,8.0,matcher,989,NA,o.k.
5,9,1.0,describer,990,NA,Das eine ist das Männchen das die Arme nach unten fallen lässt so ein buckeliges
5,9,1.0,matcher,991,NA,Äh ja
5,9,2.0,describer,992,NA,Und das nächste AH das ist jetzt gemischt nein ah mmh das nächste ist das das kniet mit der Schüssel
5,9,2.0,matcher,993,NA,Ja
5,9,3.0,describer,994,NA,Und das olympische Feuer
5,9,3.0,matcher,995,NA,Mhm
5,9,4.0,describer,996,NA,Dann das das sitzt mit angewinkelten Beinen
5,9,4.0,matcher,997,NA,Jja
5,9,5.0,describer,998,NA,Dann das das ein Bein nach oben hebt
5,9,5.0,matcher,999,NA,Ja
5,9,6.0,describer,1000,NA,Der Schlittschuhläufer
5,9,6.0,matcher,1001,NA,ja
5,9,7.0,describer,1002,NA,Und dann noch das das ein Arm nach unten und das andere nach unten
5,9,7.0,matcher,1003,NA,Mhm
5,9,8.0,describer,1004,NA,Und das liegende
5,9,8.0,matcher,1005,NA,Mhm
5,10,1.0,describer,1006,NA,Buckelig
5,10,1.0,matcher,1007,NA,Hmm ja
5,10,2.0,describer,1008,NA,Männchen mit einem Bein nach oben
5,10,2.0,matcher,1009,NA,Ja
5,10,3.0,describer,1010,NA,Männchen mit einem Arm nach oben
5,10,3.0,matcher,1011,NA,Ja
5,10,4.0,describer,1012,NA,Olympisches Feuer
5,10,4.0,matcher,1013,NA,Ja
5,10,5.0,describer,1014,NA,Sitzend
5,10,5.0,matcher,1015,NA,-
5,10,6.0,describer,1016,NA,Kniend mit Schüssel
5,10,6.0,matcher,1017,NA,Ja
5,10,7.0,describer,1018,NA,Liegendes Ding
5,10,7.0,matcher,1019,NA,ja
5,10,8.0,describer,1020,NA,Und Schlittschuhläufer
5,10,8.0,matcher,1021,NA,Ja.
5,11,1.0,describer,1022,NA,Das das sitzt
5,11,1.0,matcher,1023,NA,Ja
5,11,2.0,describer,1024,NA,Das liegende Ding
5,11,2.0,matcher,1025,NA,Ja
5,11,3.0,describer,1026,NA,Das mit einem nach oben und einem nach unten
5,11,3.0,matcher,1027,NA,Mhm
5,11,4.0,describer,1028,NA,Olympisches Feuer
5,11,4.0,matcher,1029,NA,Mhm
5,11,5.0,describer,1030,NA,Schlittschuhläufer
5,11,5.0,matcher,1031,NA,Ja
5,11,6.0,describer,1032,NA,Das mit einem Bein nach oben
5,11,6.0,matcher,1033,NA,Ja
5,11,7.0,describer,1034,NA,Kniend und Schüssel
5,11,7.0,matcher,1035,NA,Ja
5,11,8.0,describer,1036,NA,Und buckelig
5,11,8.0,matcher,1037,NA,Ja
5,12,1.0,describer,1038,NA,Olympisches Feuer
5,12,1.0,matcher,1039,NA,Mhm
5,12,2.0,describer,1040,NA,Ein Bein nach oben
5,12,2.0,matcher,1041,NA,Mhm
5,12,3.0,describer,1042,NA,Ein arm nach oben
5,12,3.0,matcher,1043,NA,Mhm
5,12,4.0,describer,1044,NA,Kniend mit Schüssel
5,12,4.0,matcher,1045,NA,Mhm
5,12,5.0,describer,1046,NA,Liegendes Ding
5,12,5.0,matcher,1047,NA,Mhm
5,12,6.0,describer,1048,NA,Buckelig
5,12,6.0,matcher,1049,NA,Mhm
5,12,7.0,describer,1050,NA,Schlittschuhläufer
5,12,7.0,matcher,1051,NA,Ja
5,12,8.0,describer,1052,NA,Sitzend
5,12,8.0,matcher,1053,NA,o.k.
6,1,chitchat,matcher,1054,NA,Ja. Fang mal an
6,1,chitchat,describer,1055,NA,Hast du auch zwei Reihen auf deinem äh Karton oder
6,1,chitchat,matcher,1056,NA,ja das habe ich auch
6,1,chitchat,describer,1057,NA,Hast du auch zwei auf deinem Karton äh was hast du auf der Nummer 6
6,1,chitchat,matcher,1058,NA,Ich habe gar nichts ich habe sie alle neben dran
6,1,6.0,describer,1059,NA,Neben dran. Mhm bei mir liegt auf der Nummer 6 jemand auf dem Bauch und hat ähm
6,1,6.0,matcher,1060,NA,Ja ich sehe es
6,1,6.0,describer,1061,NA,Siehst du es ?
6,1,6.0,matcher,1062,NA,Ja
6,1,6.0,describer,1063,NA,Das ist bei mir die Nummer 6
6,1,6.0,matcher,1064,NA,Mhm
6,1,chitchat,describer,1065,NA,Ist bei dir normal nummeriert von 1 bis 8 einfach durchgehend?
6,1,chitchat,matcher,1066,NA,Ja. OBEN 1 bis 4 und unten von 5 bis 8
6,1,6.0,describer,1067,NA,O.k. eben die 6 ist bei mir der der auf dem Bauch liegt
6,1,6.0,matcher,1068,NA,Ja
6,1,7.0,describer,1069,NA,Dann ähm die 7 neben dran ist die Fig- hat die Figur etwas in den Händen  also sieht aus wie so ein
6,1,7.0,matcher,1070,NA,mhm steht ?
6,1,7.0,describer,1071,NA,Auf den Kni- er kniet glaube ich
6,1,7.0,matcher,1072,NA,Kniet. Ja. streckt so
6,1,7.0,describer,1073,NA,Mhm
6,1,7.0,matcher,1074,NA,Ja ist gut
6,1,5.0,describer,1075,NA,Und ähm die Figur 5 sieht aus als würde sie mit so einem kleinen Staubsauger staubsaugen
6,1,5.0,matcher,1076,NA,Ja. sehe ich ist gut mhm
6,1,5.0,describer,1077,NA,Also sie steht auf einem Fuss und bei deeer Figur 8 die steht auch nur auf einem Bein und tut so quasi wie balancieren
6,1,5.0,matcher,1078,NA,Ja
6,1,5.0,describer,1079,NA,Und eines streckt sie hinten raus
6,1,5.0,matcher,1080,NA,Ja.
6,1,4,describer,1081,1,Die Nummer 4 sitzt auf dem Boden mit gestreckten Beinen so sieht es einfach aus
6,1,4,matcher,1081,2,Ja
6,1,4,describer,1081,3,und hast du sie gefunden die Nummer 4?
6,1,8,matcher,1081,4,Ja. jetzt bin ich nicht sicher bei der 8 ist das der der rennt oder der der steht ?
6,1,8,describer,1081,5,Äh der rennt. das sieht aus als würde er rennen
6,1,8,matcher,1081,6,o.k.
6,1,8,describer,1081,7,Mhm und die Nummer 3 der steht eigentlich ganz normal da also  so wie gespreizte Beine und
6,1,8,matcher,1081,8,ja ist nicht ein Bein so wie raus gestreckt
6,1,8,describer,1081,9,NEIN beide Beine am Boden
6,1,8,matcher,1081,10,Ah ja. o.k.
6,1,8,describer,1081,11,Ganz normal einfach der macht fast nichts
6,1,8,matcher,1081,12,ja ja mhm
6,1,1,describer,1081,13,Und die Nummer 1
6,1,1,matcher,1081,14,Ja
6,1,1,describer,1081,15,Der hebt ein Bein nach vorne
6,1,1,matcher,1081,16,Ja
6,1,1,describer,1081,17,Und ein Arm gegen oben ja.
6,1,1,matcher,1081,18,ja
6,1,2,describer,1081,19,Und die 2 der steht auf einem Bein
6,1,2,matcher,1081,20,Mhm
6,1,2,describer,1081,21,Hat den Kopf so irgendwie ganz schief also
6,1,2,matcher,1081,22,Mhm
6,1,2,describer,1081,23,Und eines streckt er nach vorne
6,1,2,describer,1081,24,also nach oben
6,1,2,describer,1081,25,Ja also jetzt im Vergleich zur 1 der streckt sein Bein am Boden entlang und
6,1,2,matcher,1081,26,Ja
6,1,2,describer,1081,27,o.k.
6,1,2,matcher,1081,28,Also der streckt sein Bein in die Luft die 2 ? o.k. ja
6,1,2,describer,1081,29,ja. ist gut. Stopp
6,2,chitchat,describer,1082,NA,Also es ist wieder nummeriert 1 bis 8 das gleiche in dem Fall
6,2,chitchat,matcher,1083,NA,Mhm ja
6,2,1.0,describer,1084,NA,Und die 1 da steht er
6,2,1.0,matcher,1085,NA,Ganz normal ?
6,2,1.0,describer,1086,NA,Ganz normal
6,2,1.0,matcher,1087,NA,Mhm
6,2,2.0,describer,1088,NA,Die 2 ist der der das Bein anhebt. Also in die Luft
6,2,2.0,matcher,1089,NA,Ja
6,2,2.0,describer,1090,NA,Und steht.
6,2,2.0,matcher,1091,NA,Ja
6,2,3.0,describer,1092,NA,Die 3 ist der mit dem vorgestreckten Bein
6,2,3.0,matcher,1093,NA,Ja
6,2,4.0,describer,1094,NA,Die 4 ist der Staubsauger
6,2,4.0,matcher,1095,NA,Ja
6,2,5.0,describer,1096,NA,Die 5 ist der auf dem Bauch
6,2,5.0,matcher,1097,NA,ja
6,2,6.0,describer,1098,NA,6 ist der der sitzt
6,2,6.0,matcher,1099,NA,Mhm
6,2,7,describer,1100,1,Die 7 der der rennt
6,2,7,matcher,1100,2,Ja
6,2,8,describer,1100,3,Und 8 der der etwas trägt
6,2,8,matcher,1100,4,o.k. stopp
6,3,1.0,describer,1101,NA,Also die 1 ist der der das Bein nach vorne streckt
6,3,1.0,matcher,1102,NA,Mhm
6,3,2.0,describer,1103,NA,Die 2 ist der der auf dem Bauch liegt
6,3,2.0,matcher,1104,NA,Mm mhm
6,3,3.0,describer,1105,NA,Die 3 der der etwas in der Hand hält und gegen vorne streckt. Der Kelch
6,3,3.0,matcher,1106,NA,Ja
6,3,4.0,describer,1107,NA,Die 4 der der rennt
6,3,4.0,matcher,1108,NA,Mhm
6,3,5.0,describer,1109,NA,Die 5 der Staubsauger
6,3,5.0,matcher,1110,NA,Mhm
6,3,6.0,describer,1111,NA,Die 6 der der sitzt am Boden
6,3,6.0,matcher,1112,NA,Mhm
6,3,7.0,describer,1113,NA,Die 7 der der das Bein nach oben streckt
6,3,7.0,matcher,1114,NA,Ja
6,3,8.0,describer,1115,NA,Und die 8 der der normal steht
6,3,8.0,matcher,1116,NA,Ja. stopp
6,4,1.0,describer,1117,NA,Der der sitzt
6,4,1.0,matcher,1118,NA,Mhm
6,4,2.0,describer,1119,NA,Der der auf dem Bauch liegt
6,4,2.0,matcher,1120,NA,Mhm
6,4,3.0,describer,1121,NA,Der der etwas trägt
6,4,3.0,matcher,1122,NA,Ja.
6,4,4.0,describer,1123,NA,Der der steht
6,4,4.0,matcher,1124,NA,Ja
6,4,5.0,describer,1125,NA,Staubsauger
6,4,5.0,matcher,1126,NA,Ja
6,4,6.0,describer,1127,NA,Der der das Bein nach oben hält
6,4,6.0,matcher,1128,NA,Ja
6,4,7.0,describer,1129,NA,Einen nach vorne streckt Und der der rennt
6,4,7.0,matcher,1130,NA,o.k
6,4,chitchat,matcher,1131,NA,.
6,5,1,describer,1132,1,Der der staubsaugt
6,5,2,describer,1132,2,Der der die Hände nach vorne streckt
6,5,3,describer,1132,3,der der das Bein nach vorne streckt
6,5,3.0,matcher,1133,NA,Mhm
6,5,4.0,describer,1134,NA,Der der rennt
6,5,4.0,matcher,1135,NA,Mhm
6,5,5.0,describer,1136,NA,Der der das Bein nach oben streckt
6,5,5.0,matcher,1137,NA,Mhm
6,5,6,describer,1138,1,Der der am Boden sitzt
6,5,7,describer,1138,2,Der der gerade steht
6,5,8,describer,1138,3,Und der der auf dem Bauch liegt
6,5,8.0,matcher,1139,NA,Mhm
6,5,8.0,describer,1140,NA,Gut ?
6,5,8.0,matcher,1141,NA,Ja.
6,6,1,describer,1142,1,Der liegende.
6,6,2,describer,1142,2,Der sitzende
6,6,2.0,matcher,1143,NA,Mhm
6,6,3.0,describer,1144,NA,Der der das Bein nach oben streckt
6,6,3.0,matcher,1145,NA,Ja
6,6,4.0,describer,1146,NA,Der rennende
6,6,4.0,matcher,1147,NA,Ja
6,6,5,describer,1148,1,Staubsauger
6,6,6,describer,1148,2,Der stehende
6,6,7,describer,1148,3,Der Träger
6,6,8,describer,1148,4,Und der der das Bein vorstreckt
6,6,8.0,matcher,1149,NA,o.k.
6,7,1.0,describer,1150,NA,Ähm die 1 Figur die hat ähm die tut die Beine also beide Beine sind leicht nach vorne und ein Arm der wenn du es vor dir hast der linke Arm zeigt gegen oben und der recht gegen unten
6,7,1.0,matcher,1151,NA,was. AH ja ja ja o.k. ja
6,7,2.0,describer,1152,NA,Die Figur 2 die kni- kniet und hat etwas in den Armen
6,7,2.0,matcher,1153,NA,ja
6,7,2.0,describer,1154,NA,Wie die von vorhin
6,7,2.0,matcher,1155,NA,Ja ja
6,7,3.0,describer,1156,NA,Die Figur 3 die steht auf einem Bein die tut so quasi wie Schlittschuhlaufen
6,7,3.0,matcher,1157,NA,Ja
6,7,4.0,describer,1158,NA,Die Figur 4 die sitzt auf dem Boden und hat angezogene Beine
6,7,4.0,matcher,1159,NA,Ja
6,7,5.0,describer,1160,NA,Die Figur 5 liegt auf dem Bauch
6,7,5.0,matcher,1161,NA,Ja
6,7,6.0,describer,1162,NA,Die Figur 6 staubsaugt auch wieder
6,7,6.0,matcher,1163,NA,Ja
6,7,7.0,describer,1164,NA,Figur 7  die hat beide Arme nach oben gestreckt und auch wieder ein Bein nach oben
6,7,7.0,matcher,1165,NA,ja
6,7,8.0,describer,1166,NA,Und die Figur 8 streckt die Arme aus
6,7,8.0,matcher,1167,NA,Ja. gut
6,8,1.0,describer,1168,NA,Der sitzende
6,8,1.0,matcher,1169,NA,Ja
6,8,2.0,describer,1170,NA,Der Schlittschuhläufer
6,8,2.0,matcher,1171,NA,Ja
6,8,3.0,describer,1172,NA,Der Staubsauger
6,8,3.0,matcher,1173,NA,Ja
6,8,4.0,describer,1174,NA,Der der ein Arm oben und ein Arm unten hat
6,8,4.0,matcher,1175,NA,Ja
6,8,5.0,describer,1176,NA,Der der BEIDE Arme oben hat
6,8,5.0,matcher,1177,NA,Ja
6,8,6.0,describer,1178,NA,Der der trägt
6,8,6.0,matcher,1179,NA,Ja
6,8,7.0,describer,1180,NA,Der der steht
6,8,7.0,matcher,1181,NA,Ja
6,8,8.0,describer,1182,NA,Und der der liegt
6,8,8.0,matcher,1183,NA,o.k.
6,9,1,describer,1184,1,Linke Arm oben.
6,9,2,describer,1184,2,Der hat etwas in der Hand und trägt es.
6,9,3,describer,1184,3,ähm das rechte Bein oben.
6,9,4,describer,1184,4,Der der beide Arme ausgestreckt hat.
6,9,5,describer,1184,5,Schlittschuhläufer.
6,9,6,describer,1184,6,Sitzen.
6,9,7,describer,1184,7,Liegen.
6,9,8,describer,1184,8,Und Staubsauger.
6,9,8.0,matcher,1185,NA,o.k.
6,10,1.0,describer,1186,NA,Der der liegt
6,10,1.0,matcher,1187,NA,Ja
6,10,2.0,describer,1188,NA,Beide Arme oben
6,10,2.0,matcher,1189,NA,ja
6,10,3.0,describer,1190,NA,Steht
6,10,3.0,matcher,1191,NA,ja
6,10,4,describer,1192,1,Träger.
6,10,5,describer,1192,2,Staubsauger.
6,10,6,describer,1192,3,Ein Arm oben ein Arm unten.
6,10,7,describer,1192,4,Schlittschuhe.
6,10,8,describer,1192,5,Und sitzend ist gut?
6,10,8.0,matcher,1193,NA,o.k.
6,11,1,describer,1194,1,Schlittschuhläufer.
6,11,2,describer,1194,2,Sitzen.
6,11,3,describer,1194,3,Auf dem Bauch liegen.
6,11,4,describer,1194,4,staubsaugen.
6,11,5,describer,1194,5,ähm beid- ein Bein rauf.
6,11,6,describer,1194,6,Beide Arme auf die Seite gestreckt.
6,11,7,describer,1194,7,Etwas in der Hand.
6,11,8,describer,1194,8,Und ähm der linke Arm .
6,11,8.0,matcher,1195,NA,Ja. ist gut
6,12,1,describer,1196,1,Staubsauger.
6,12,2,describer,1196,2,Beide Arme oben.
6,12,3,describer,1196,3,Schlittschuhe.
6,12,4,describer,1196,4,Sitzend.
6,12,5,describer,1196,5,Der der steht.
6,12,6,describer,1196,6,Träger.
6,12,7,describer,1196,7,liegend.
6,12,8,describer,1196,8,Ein Arm oben und ein Arm unten.
6,12,8.0,matcher,1197,NA,Das ist die 8?
6,12,8.0,describer,1198,NA,ja
6,12,3.0,matcher,1199,NA,Kannst du mir noch mal die 3 sagen
6,12,3.0,describer,1200,NA,Die 3 ist der Schlittschuhläufer
6,12,3,matcher,1201,1,Der Schlittschuhläufer.
6,12,5,matcher,1201,2,und die 5 und von ab der 5 noch mal
6,12,5,describer,1202,1,Stehen.
6,12,6,describer,1202,2,Träger.
6,12,7,describer,1202,3,liegend.
6,12,8,describer,1202,4,ein arm oben ein Arm unten.
6,12,8.0,matcher,1203,NA,o.k.
7,1,1.0,matcher,1204,NA,Also was hast du als erstes
7,1,1.0,describer,1205,NA,Ähm ich habe da so eine Figur die die Hand so nach oben hält wie wenn sie um etwas bittet in so einer gebückten Haltung
7,1,1.0,matcher,1206,NA,Gebückten Haltung
7,1,1.0,describer,1207,NA,Siehst du die?
7,1,1.0,matcher,1208,NA,Ähm steht er oder kniet er? Oder liegt er? Er steht
7,1,1.0,describer,1209,NA,Äh steht oder kniet  er kniet oder sie
7,1,1.0,matcher,1210,NA,Man sieht die Hände
7,1,1.0,describer,1211,NA,Ja es sieht so aus al- also oben sieht es so aus wie ein kleiner Kelch aber das könnte auch eine Hand sein die geöffnet ist
7,1,1.0,matcher,1212,NA,ah ja ja ich habe es
7,1,1.0,describer,1213,NA,Hast du es
7,1,1.0,matcher,1214,NA,Ja
7,1,2.0,describer,1215,NA,Super. Dann die 2 Karte ist bei mir ähm eine Figur also man sieht die die Beine  ist aber auch gebückt so nach vorne und die Arme hängen so runter. Von der Seite
7,1,2.0,matcher,1216,NA,ja
7,1,2.0,describer,1217,NA,Hast du
7,1,2.0,matcher,1218,NA,Ja.
7,1,3.0,describer,1219,NA,Die 3 Karte ist ähm ist eine Figur die liegt irgendwie hat die Beine so in die höhe  könnte vielleicht
7,1,3.0,matcher,1220,NA,der der macht eine Bauchlandung
7,1,3.0,describer,1221,NA,JA genau genau
7,1,3.0,matcher,1222,NA,Ja
7,1,4.0,describer,1223,NA,Dann ähm die 4 Karte ist eine Figur die sieht man von vorne
7,1,4.0,matcher,1224,NA,Der betet
7,1,4.0,describer,1225,NA,nein der betet nicht man mm man sieht so einen kleinen Ansatz von den Schul- von der Schultern oder so. er steht so ein bisschen schräg
7,1,4.0,matcher,1226,NA,ähm also der steht und wie ist- der ist schräg
7,1,4.0,describer,1227,NA,Also man sieht ihn von vorne aber er steht so seitlich irgendwie so
7,1,4.0,matcher,1228,NA,Ja nach links von links unten nach rechts oben?
