game_id,rep_num,trial_num,image_id,text_de,text_en
15,1,6,base_01,Die 6 musst du dir vorstellen wie äh ein Männchen das beide Arme links und rechts raus streckt Ja ja genau. Dann äh ich nehme zuerst den letzten der ist einfacher das ist wie ein Mann der sitzt Und der seine Beine so übereinander hält,The 6 you have to imagine like a male who stretches out both arms to the left and right Yes exactly. Then I take first the last one which is easier that is like a man who sits And who holds his legs so above each other
15,1,7,base_03,Und der 7 der erübrigt sich ja dann genau,And then the 7 of the needy
15,10,73,close_08,Messdiener,Transducers
15,10,74,close_01,Pharao,Pharaoh
15,10,75,close_07,Gebückt,Dropped
15,10,76,close_02,Auf dem Bauch,On the belly
15,10,77,close_06,Hände nach unten.,Hands down.
15,10,78,close_05,John Travolta.,John Travolta.
15,10,79,close_04,Eiskunstläufer,Figure skaters
15,10,80,close_03,und sitzend,and sitting
15,11,81,close_07,Gebückte Mann,Bended Man
15,11,82,close_02,Auf dem Bauch,On the belly
15,11,83,close_01,Pharao,Pharaoh
15,11,84,close_08,Messdiener,Transducers
15,11,85,close_05,Travolta,Travolta
15,11,86,close_03,Sitzend,Sitting
15,11,87,close_04,Eiskunstläufer,Figure skaters
15,11,88,close_06,Und ja,And yes
15,12,89,close_01,Der Pharao,The Pharaoh
15,12,90,close_06,Hände nach unten.,Hands down.
15,12,91,close_04,Eiskunstläufer.,Figure skaters.
15,12,92,close_08,Messdiener.,Mechanics.
15,12,93,close_07,Alter Mann.,Old man.
15,12,94,close_02,Auf dem Bauch.,On your stomach.
15,12,95,close_05,John Travolta.,John Travolta.
15,12,96,close_03,Sitzend,Sitting
15,2,9,base_02,Gut zuerst haben wir das Bänkchen,Good first we have the bench
15,2,10,base_07,Dann den gebückten alten Mann,Then the fallen old man
15,2,11,base_05,Dann den Luftsprung. Mit einer Hand in der Höhe,Then the air jump. With one hand in height.
15,2,12,base_03,Dann der der sitzt,Then the one who sits
15,2,13,base_01,Dann der mit den Armen links und rechts frontal,Then the one with arms left and right frontal
15,2,14,base_04,Dann der Hahn,Then the rooster
15,2,15,base_08,Dann der Messdiener. Und den den wir das letzte mal als letztes gehabt haben.,"Then the messenger, whom we had last time, with our hands in height."
15,2,16,base_06,Mit den Händen in der Höhe,"Then the messenger, whom we had last time, with our hands in height."
15,3,17,base_07,Also 1 der gebückte Mann,So 1 the bent man
15,3,18,base_06,Der Mann der die Hände so in der Luft hat,The man who has his hands in the air
15,3,19,base_03,Der Mann der sitzt also,So the man who's sitting
15,3,20,base_08,Dann der Messdiener,Then the transducer
15,3,21,base_02,Das Bänkchen,The bench
15,3,22,base_01,Der Mann mit den gespreizten also den gespreizten Armen,The man with the spreaded so the spreaded arms
15,3,23,base_05,Dann der Mann der in die Luft springt,Then the man who jumps into the air
15,3,24,base_04,und der Hahn,And the rooster
15,4,25,base_08,Messdiener,Transducers
15,4,26,base_04,Hahn,Rooster
15,4,27,base_05,Luftsprung,Air Jump
15,4,28,base_03,Sitzend,Sitting
15,4,29,base_07,Gebückt,Dropped
15,4,30,base_02,Bank,Bank
15,4,31,base_06,Hände in die Höhe,Hands up
15,4,32,base_01,Und,And
15,5,33,base_05,Mann der in die Luft springt,Man who jumps in the air
15,5,34,base_01,Der der die Arme ausstreckt links und rechts,The one who outstretches the arms left and right
15,5,35,base_07,Der alte Mann,The old man
15,5,36,base_02,Das Bänkchen,The bench
15,5,37,base_03,Der sitzende Mann,The sitting man
15,5,38,base_06,Der Mann der der,The man of the
15,5,39,base_04,Der Hahn,The Rooster and the Servant
15,5,40,base_08,und der Messdiener,The Rooster and the Servant
15,6,41,base_02,Bänkchen,Benches
15,6,42,base_06,Dann der der das Bein so nach hinten spreizt äh,"Then the one who spreads the leg back like that, uh"
15,6,43,base_04,der Hahn,the rooster
15,6,44,base_07,Dann der alte Mann.,Then the old man.
15,6,45,base_03,Dann der der sitzt.,Then he's sitting.
15,6,46,base_01,Dann der mit den gespreizten Armen.,Then the one with the spread arms.
15,6,47,base_08,Messdiener.,Mechanics.
15,6,48,base_05,Hände in die Höhe und Luftsprung,Hands in height and air jump
15,7,49,close_08,Messdiener,Transducers
15,7,50,close_06,Dann haben wir äh ein Mann der einen in den Magen bekommen hat Nein der ist nicht gebückt er hat ein Bein in die Luft,"Then we got, uh, a man who got you in the stomach No, he's not bent, he's got a leg in the air"
15,7,51,close_03,Dann haben wir noch sitzend ein bisschen anders als vorhin,Then we still have a bit different sitting than before
15,7,52,close_04,Dann würde  so ein Eiskunstläufer aber so ein Schnellläufer 110  M Mhm,Then such a figure skater would be but such a speed skater 110 M Mhm
15,7,53,close_05,Dann haben wir einer der tanzt das ist der John Travolta in,Then we have one who dances this is the John Travolta in
15,7,54,close_07,Dann der gebückte Mann der die Hände runter hält,Then the bent man holding his hands down
15,7,55,close_02,Dann haben wir einen der auf dem Bauch liegt,Then we have one lying on the belly
15,7,56,close_01,Und dann der wie vorhin mit den gespreizten Armen nur etwas kürzer Gut.,And then the like before with the spread arms only a little shorter good.
15,8,57,close_07,Äh der gebückte,"Uh, the bowed one."
15,8,58,close_05,Dann der John Travolta,Then the John Travolta
15,8,59,close_08,Messdiener,Transducers
15,8,60,close_02,Der auf dem Bauch,The one on the belly
15,8,61,close_03,Der sitzende,The sitting
15,8,62,close_01,Der Pharao,The Pharaoh
15,8,63,close_06,Der mit den Händen nach unten Der mit den Händen so nach unten,The one with hands down The one with hands down so
15,8,64,close_04,Und der Eiskunstläufer Ist gut.,And the figure skater is good.
15,9,65,close_03,Der der sitzt,The one who sits
15,9,66,close_06,Der der der einen im Magen hat,The one who's got one in his stomach
15,9,67,close_08,Messdiener,Transducers
15,9,68,close_04,Eiskunstläufer,Figure skaters
15,9,69,close_01,Pharao,Pharaoh
15,9,70,close_02,Auf dem Bauch,On the belly
15,9,71,close_07,Der alte Mann,The old man
15,9,72,close_05,John Travolta,John Travolta
2,1,1,base_04,ich habe jetzt die 8 Bilder vor mir und ich fange mit dem ersten Bild an oeh. wenn ich jetzt. bildhaft sprechen würde sieht es aus wie eine Ballettdanseuse. oeh und sie steht auf einem Bein und schaut nach links mhja horizontal hinaus und. horizontal ist ein Triangel ist gut okay.,I now have the 8 pictures in front of me and I start with the first picture oeh. if I would speak now. pictorially it looks like a ballet danze. oeh and she stands on one leg and looks out to the left mhja horizontally and. horizontally a triangle is good okay.
2,1,2,base_06,Bild Nummer 2. ich spreche wieder in bildhafter Sprache das ist ein Clown. er steht auf einer Fuss und streckt oeh das andere Bein ein wenig vorwärts zwei Gipfelis  wie zwei Zacken und auf sein Buckel trägt er noch mh ein Quadrat,Picture number 2. I speak again in pictorial language that is a clown. he stands on one foot and stretches oeh the other leg a little forward two summits like two points and on his hump he still carries mh a square
2,1,3,base_05,und die Nummer 3 das ist auch ein Figur ein Mann. tanzend. oeh wie eine Niki Saint de Phaller Figur. streckt oeh. die Hand hoch in der Luft. und das Kopf ist wieder ein. Quadrat. aber steht. genau,and the number 3 that is also a figure a man. dancing oeh like a Niki Saint de Phaler figure. stretches oeh. the hand up in the air. and the head is again one. square. but stands. exactly
2,1,4,base_08,vierte Figur. das ist ein betender Mann. er hebt. in der Hand genau,fourth figure. this is a praying man. he raises. in the hand exactly
2,1,5,base_07,und. Nummer 5 das ist eine alte Frau die sich hinunter bückt. sie pickt etwas auf.,"And number five, that's an old woman bending down. She's picking something up."
2,1,6,base_03,Nummer 6. das ist jemand der auf der Strasse sitzt. genau,"Number six, that's someone sitting on the street."
2,1,7,base_02,7. da spielt jemand mit einem Fussball,7. someone plays with a football
2,1,8,base_01,und 8,and 8
2,10,73,close_08,jemand mit dem Kelch,someone with the cup
2,10,74,close_02,auf der- auf dem Boden liegend mit den Füssen in der Luft,lying on the ground with feet in the air
2,10,75,close_07,sich bückend,Bending
2,10,76,close_01,mh Christus,mh Christ
2,10,77,close_04,der Läufer,the runner
2,10,78,close_05,oder die Tänzerin mit einem Arm in der Luft,or the dancer with an arm in the air
2,10,79,close_06,der Clown,the clown
2,10,80,close_03,und jemand der sitzt,and someone who sits
2,11,81,close_06,der Clown.,The clown.
2,11,82,close_02,liegend auf der Strasse. zwei Beine hoch,lying on the street. two legs up
2,11,83,close_01,Christus.,Christ.
2,11,84,close_03,sitzend.,sitting.
2,11,85,close_07,bückend.,Bending.
2,11,86,close_05,hoch springend.,Jumping high.
2,11,87,close_08,betend.,Praying.
2,11,88,close_04,tanzend,Dancing
2,12,89,close_07,bückend,Bending
2,12,90,close_02,liegend,lying down
2,12,91,close_08,betend,Praying
2,12,92,close_01,Christus,Christ
2,12,93,close_04,tanzend,Dancing
2,12,94,close_05,hoch springend,Jumping high
2,12,95,close_03,sitzend,Seated
2,12,96,close_06,und der Clown,And the clown
2,2,9,base_06,Nummer 1 ist der Clown,Number 1 is the clown
2,2,10,base_07,2 die alte Frau die sich bückt,2 the old woman who bends
2,2,11,base_01,3 mh. sieht aus wie mh. Chris- Christus so ein bisschen.,3 mh. looks like a little Chris Christ.
2,2,12,base_04,4 ist die Ballett Balletttänzer. ja,4 is the ballet ballet dancer. yes
2,2,13,base_08,5 ist der betende Mann mit dem Kelch,5 is the praying man with the cup
2,2,14,base_05,6 ist der. es sieht aus wie wenn jemand in die Luft springt,6 is he. it looks like someone jumps into the air
2,2,15,base_03,7 ist jemand auf- mit der angewinkelten Knien auf der Strasse sitzt,7 someone is sitting on the street with the bent knees
2,2,16,base_02,und 8 ist der F- mit dem Fussball spielt,and 8 is the F- playing with football
2,3,17,base_02,das erste der Fussballspieler,the first of the football players
2,3,18,base_06,zweiten. oeh der zweite Bild ist der Clown mit dem Quadrat auf dem Rücken,second. oeh the second picture is the clown with the square on his back
2,3,19,base_03,drittens ist die alte Frau auf der Strasse mit angewinkelten Beine,"third, the old woman is on the street with her legs bent"
2,3,20,base_04,4 Ballettdanseusin nein mit angewinkelten Beine Beinen  4 die Ballettdanseusin,4 ballet danseusin no with bent legs 4 the ballet danseusin
2,3,21,base_05,5. der Clown. hochspringend in der Luft,5. the clown. jumping up in the air
2,3,22,base_07,6 die alte Dame. hinunterbückend,6 the old lady. bending down
2,3,23,base_01,7 Christus,7 Christ
2,3,24,base_08,8 der Pfarrer,8 of the pastor
2,4,25,base_04,Balletttänzerin ja?,"Ballet dancer, yes?"
2,4,26,base_02,okay. jemand der mit dem Fussball spielt,Okay. Someone who's playing football.
2,4,27,base_08,der betende mit dem Kelch,the one who prays with the cup
2,4,28,base_03,die Frau mit den angewinkelten Knien,the woman with the bent knees
2,4,29,base_05,jemand der in die Luft springt,someone who jumps into the air
2,4,30,base_07,jemand der sich bückt,someone who bends
2,4,31,base_01,Christus,Christ
2,4,32,base_06,und der Clown,And the clown
2,5,33,base_06,der Clown,the clown
2,5,34,base_07,die alte Frau die sich hinunterbückt.,the old woman who bends down.
2,5,35,base_08,jemand der betet.,someone who prays.
2,5,36,base_01,Christus.,Christ.
2,5,37,base_05,jemand der in die Luft hinauf hoch springt.,someone who jumps up into the air.
2,5,38,base_02,der Fussballspieler.,==References==
2,5,39,base_03,die alte Dame auf der Strasse,the old lady on the street
2,5,40,base_04,und. die Ballettdanseuse,and. the ballet danseuse
2,6,41,base_05,in die Luft springend,Jumping into the air
2,6,42,base_01,Christus.,Christ.
2,6,43,base_04,die Tänzerin die Tänzerin,the dancer the dancer
2,6,44,base_07,jemand der sich bückt,someone who bends
2,6,45,base_03,jemand der mit angewinkelten Knien auf der Strasse sitzt,someone sitting on the street with bent knees
2,6,46,base_02,fussballspielend,Playing football
2,6,47,base_06,der Clown,the clown
2,6,48,base_08,und jemand der betet,and someone who prays
2,7,49,close_04,ah das sind  die Balletttänzerin. es sind aber eine andere Figur okay. das ist jemand der auf einem Bein steht  streckt ein. Bein. eh horizontal hinaus angewinkelt Kopf ist ein Quadrat ist es nicht in Ordnung? oeh d- doch in Form von einer Triangel ja,ah that's the ballet dancer. but it's a different figure okay. that's someone standing on one leg stretching in. Leg. eh horizontally angled out Head is a square it's not okay? oeh d- but in the form of a triangle yes
2,7,50,close_02,und 2 das ist ein Quadrat.  mh was ist für dich einfacher wenn ich die oeh Figuren erkläre oder wenn ich das in einer bildhaften Sprache darstelle okay. jemand liegt da jemand liegt auf dem Boden oeh 2 Beine. die beiden Beine sind Triangeln einer ist in der Luft und die andere ist. nicht ganz. äh angeheftet am. Quadrat,and 2 that's a square. mh what's easier for you if I explain the oeh figures or if I present that in a pictorial language okay. someone is lying there someone lying on the floor oeh 2 legs. the two legs are triangles one is in the air and the other is. not quite. uh attached to the. square
2,7,51,close_08,oder. ja. 3 ist wieder. diese betende Person,or. yes. 3 is again. this praying person
2,7,52,close_07,4 ist wieder eine Frau die sich hinunter bückt,4 is again a woman who bends down
2,7,53,close_06,5 ist dem Clown ähnlich nein ha- hast du's,5 is similar to the clown no ha - did you have it
2,7,54,close_03,6 ist jemand de- jemand der auf der Strasse sitzt. keine Arme,6 is someone de- someone sitting on the street. no arms
2,7,55,close_01,7 ist.  eine vereinfachte Jesus Christus,7 is. a simplified Jesus Christ
2,7,56,close_05,und 8 ist wieder mh. jemand der hoch springt,and 8 is again mh. someone who jumps up
2,8,57,close_01,die vereinfachte Jesus Christus Figur,the simplified Jesus Christ figure
2,8,58,close_06,mh. der ähnliche Clown,mh. the similar clown
2,8,59,close_07,die sich bückende Frau,the woman who bows down
2,8,60,close_02,jemand der auf dem Boden liegt und beide Beine in die Luft streckt,someone lying on the ground and stretching both legs into the air
2,8,61,close_04,mh. die. ähnliche. Tänzerin. ein bisschen ähnlich mh ein Bein oeh auf dem Boden und das andere nach hinten ausgestreckt,mh. the. similar. dancer. a bit similar mh one leg oeh on the floor and the other extended to the back
2,8,62,close_05,dann mh  jemand der den r- linken Arm. in die Luft streckt,then someone who stretches the r-left arm into the air
2,8,63,close_03,jemand der auf dem Boden sitzt,someone sitting on the floor
2,8,64,close_08,und jemand der betet,and someone who prays
2,9,65,close_02,die Person die. liegt. Bei- die Beine streckt sie. in die Luft,the person who is lying. The legs stretch them. in the air.
2,9,66,close_07,die bückende Dame,the bowing lady
2,9,67,close_08,die betende Person,the person who prays
2,9,68,close_04,der Läufer. mit dem Bein horizontal hinaus ja jawohl  ja stimmt,the runner. with his leg out horizontally yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes
2,9,69,close_03,okay. und den. jemand der auf der Strasse sitzt keine Arme keine Beine.,"Okay, and that. Someone on the street doesn't have arms no legs."
2,9,70,close_01,Jesus Christus,Jesus Christ
2,9,71,close_05,oeh jemand der die Arm. hoch streckt,oeh someone who stretches the arm. high
2,9,72,close_06,und dann der Clown,And then the clown
3,1,1,close_07,also fangen wir an mit der 1 Das ist so ein Typ der sich irgendwie quasi nach rechts so ein bisschen beugt und sich auf seine Hand abstützt und er steht irgendwie auf einem Fuss hast du es?,So let's start with the 1 that's kind of a guy who kind of bends to the right and supports himself on his hand and he's kind of standing on one foot do you have it?
3,1,3,close_05,ähm die 3 das ist. das sieht so fast tänzerisch aus äh ja so ein Typ ähm er steht irgendwie auf dem linken Bein also ja wenn man von dir aus gesehen schaut Und das rechte ist so auf die Seite raus und bei den Armen ist es irgendwie umgekehrt sieht aus wie der John Travolta ja,"Um, that's the 3. That looks almost dance-like, uh, a guy like that, um, he's kind of standing on the left leg, so, yeah, if you look at you, and the right one's out on the side, and with the arms, it's kind of the other way around, looks like the John Travolta, yeah."
3,1,4,close_08,Die 4 ist in dem Fall das letzte Aber es ist. aha aha o.k. ja ja genau der hat so eine Reisschale o.k.,The 4 is in that case the last But it is. aha aha o.k. yes yes exactly he has such a rice bowl o.k.
3,1,5,close_02,O.k. jetzt machen wir das 5.  der sieht aus als würde er am Boden liegen und sich irgendwie. oder ja den Kopf so abstützen. Und die Beine hängen in der Luft äh ja kann natürlich auch sein dass er bei dir verkehrt herum ist ja ja über dem Arm o.k.  der sieht gerade so aus als würde er gerade rennen nach links. Genau. o.k.,"Okay, now we're going to do the 5th one that looks like he's lying on the ground and somehow leaning his head like that. And the legs are hanging in the air, uh, of course, it can be that he's upside down with you, yes, over your arm, okay. he just looks like he's just running to the left."
3,1,6,close_06,ähm dann haben wir die 6. Haben wir das schon? nein ähm das ist ähnlich wie die 5 aber er steht  und der Kopf ist dann rechts vom Arm Ja. Und zwar auf einem Fuss ja ja und der arm ist so komisch krumm Ja. das ist die 6.,Um then we have the 6. Do we already have that? no um that's similar to the 5 but it stands and the head is then right of the arm Yes. And indeed on one foot yes and the poor is so funny crooked Yes. That's the 6.
3,1,7,close_01,nd jetzt mach ich die 7. Und zwar ist das eine stehende Figur. relativ symmetrisch,And now I'm making the 7th And that's a standing figure.
3,1,8,close_03,ähm. mh. Und jetzt das 8  das sieht so ein wenig nach einer Denkerpose aus . Ja also die Füsse sage ich jetzt einmal schauen nach links Ja und es ist so ein wenig bucklig Ja. und es sieht so aus als würde er. Als wären dann die Arme über den Knien Das ist die 8 ja und dann 8,"And now the 8 that looks like a little bit of a thinker pose. Yes, so the feet I say now look to the left Yes and it's a little bumpy Yes. and it looks like he is. As if the arms were over the knees That's the 8 yes and then 8"
3,10,73,base_07,Also 1 stützt sich ab,So 1 supports itself
3,10,74,base_03,2 sitzt,2 seats
3,10,75,base_06,3 ist der der mit den Armen,3 is the one with the arms
3,10,76,base_01,4 symmetrisch,4 symmetrical
3,10,77,base_04,Dann die 5 fährt Schlittschuh,Then the 5 rides ice skate
3,10,78,base_08,6 mit der Reisschale,6 with the rice shell
3,10,79,base_02,7 liegt am Boden,7 is on the ground
3,10,80,base_05,Und 8 ist der John Travolta,And 8 is the John Travolta
3,11,81,base_07,Also die 1 ist die Person die sich gegen rechts abstützt,So the 1 is the person who supports himself against the right
3,11,82,base_01,2 symmetrisch,2 symmetrical
3,11,83,base_02,3 die liegende Person,3 the lying person
3,11,84,base_08,4 die Reisschalenperson,4 the rice shell person
3,11,85,base_04,5 der Schlittschuhfahrer,5 of skaters
3,11,86,base_06,6 die mit den ZWEI Armen,6 who with the two arms
3,11,87,base_05,7 der John Travolta,7 of the John Travolta
3,11,88,base_03,Die 8 die sitzende Person,The 8 the sitting person
3,12,89,base_05,Also die 1 ist der John Travolta,So the 1 is the John Travolta
3,12,90,base_02,2 liegt 2 die liegende Person,2 lies 2 the lying person
3,12,91,base_03,Und die 3 die sitzend,And the 3 sitting
3,12,92,base_06,4 mit. Beiden Armen,4. Both arms
3,12,93,base_08,Und die 5 mit der Reisschale,And the 5 with the rice shell
3,12,94,base_04,6 Schlittschuh,6 Ice skate
3,12,95,base_07,7 abgestützt,7 supported
3,12,96,base_01,Dann ist die 8 symmetrisch,Then the 8 is symmetrical
3,2,9,close_03,Also die 1 das ist der der eben am Boden sitzt mit den Armen auf den Knien,So that's the one who's sitting on the floor with his arms on his knees
3,2,10,close_08,Dann die 2 mit der Reisschale,Then the 2 with the rice shell
3,2,11,close_01,Die 3 die symmetrische die die Arme auf die Seiten hinaus streckt,The 3 the symmetrical one that stretches the arms out to the sides
3,2,12,close_02,Und die 4 ist der der am Boden liegt,And the 4 is the one lying on the ground
3,2,13,close_04,Dann die 7 äh nein warte die 5 Der der nach links rennt,Then the 7 uh no wait the 5 who runs to the left
3,2,14,close_06,die 6. steht auf dem rechten Bein hebt das linke so  ja der hat einfach ein Bein gegen links und der verkrüppelte Arm,the 6. stands on the right leg lifts the left so yes he just has one leg against the left and the crippled arm
3,2,15,close_07,dann die 7 stütz sich rechts auf Ja. weist du welches?,Then the 7 stands on the right on Yes. Do you know which one?
3,2,16,close_05,o.k. die 8 ist dann noch die Hampelmannfigur der John Travolta 47  o.k.,o.k. the 8 is then still the Hampelmann figure of the John Travolta 47 o.k.
3,3,17,close_07,Und die 1 ist der der sich abstützt auf dem rechten Arm,And the 1 is the one who supports himself on the right arm
3,3,18,close_02,Die 2 der der liegt,The 2 of the
3,3,19,close_06,Die 3 ist der der steht auf einem Bein. Und den verkrüppelten Armen,The three is the one standing on one leg and the crippled arms
3,3,20,close_04,Die 4 ist der der nach links rennt,The 4 is the one that runs to the left
3,3,21,close_03,Also die 5 ist die sitzende Person,So the 5 is the sitting person
3,3,22,close_05,Die 6 ist der John Travolta,The 6 is the John Travolta
3,3,23,close_01,Die 7 ist die stehende symmetrische Person,The 7 is the standing symmetrical person
3,3,24,close_08,Die 8 ist der Reisschalentyp,The 8 is the rice shell type
3,4,25,close_01,Also die 1 ist die symmetrische die steht,So the 1 is the symmetrical one that stands
3,4,26,close_07,Die 2 ist der der sich abstützt. Gegen rechts,The 2 is the one who supports himself. Against right
3,4,27,close_04,Die 3 der der gegen links rennt,The 3 of the run to the left
3,4,28,close_08,die 4 der Reisschalentyp,the 4 of the rice shell type
3,4,29,close_06,Dann die 5  der der so einen verkrüppelten Arm hat,Then the 5 who has such a crippled arm
3,4,30,close_05,Die 6 der  John Travolta,The 6 of the John Travolta
3,4,31,close_02,Und die 7 der der am Boden liegt,And the 7 who lies on the ground
3,4,32,close_03,Und die 8 der der sitzt. Ja,And the 8 that he's sitting.
3,5,33,close_03,Also die 1 die sitzende Person,So the 1 the sitting person
3,5,34,close_08,2 Reisschale,2 Rice husk
3,5,35,close_06,3 die stehende Person mit den verkrüppelten Armen,3 the standing person with the crippled arms
3,5,36,close_04,4 der der nach links rennt,4 who runs to the left
3,5,37,close_05,5 John Travolta,5 John Travolta
3,5,38,close_02,6 die liegende Person die sich abstützt Sie liegt ja,6 the lying person who supports you lies yes
3,5,39,close_01,Und die 7 der symmetrisch stehend,And the 7 of the symmetrical standing
3,5,40,close_07,Und die 8 die Person die sich abstützt,And the 8 the person who supports himself
3,6,41,close_05,Also die 1 ist. der John Travolta,So the one is the John Travolta.
3,6,42,close_06,2 der mit den verkrüppelten Armen,2 with the crippled arms
3,6,43,close_03,Die 3 sitzt,The 3 is sitting
3,6,44,close_01,Die 4 der symmetrische. Stehende,The 4 of the symmetrical.
3,6,45,close_02,5 der der liegt,5 of the
3,6,46,close_07,Die 6 der der sich abstützt,The 6 who supports himself
3,6,47,close_08,7 mit der Reisschale,7 with the rice shell
3,6,48,close_04,Und 8 rennt gegen links 110  M Ja. stopp,And 8 runs against left 110 m Yes. Stop
3,7,49,base_02,Also die 1 ist die liegende Person die aber ein wenig anders aussieht,So the 1 is the lying person who looks a little different
3,7,50,base_04,Die 2 ist äh jemand der sich auf einem Fuss also ja auf einem Fuss steht und nach links schaut Ja.,"The 2 is, uh, someone standing on one foot and looking to the left Yes."
3,7,51,base_01,Die 3 ist wieder so etwas wie die stehende Person die symmetrische ja,The 3 is again something like the standing person the symmetrical yes
3,7,52,base_07,jaha .Die 4 Person die sich rechts abstützt,jaha .The 4 person who supports himself to the right
3,7,53,base_03,Die 5 ist die sitzende Person,The 5 is the sitting person
3,7,54,base_08,Die 6 die Reisschalenperson die jetzt einfach kniet,The 6 the rice shell person who's just kneeling now
3,7,55,base_06,Die 7 die Person die auf einem Bein steht ABER hinauf schaut und jetzt zwei Arme hat,The 7 the person standing on one leg BUT looking up and now has two arms
3,7,56,base_05,Und die 8. Ja der John Travolta,And the 8th yes of the John Travolta
3,8,57,base_01,Also die 1 ist die symmetrische,So the 1 is the symmetric
3,8,58,base_03,Die 2 die sitzt Hast du ihn,The two sitting you got him
3,8,59,base_02,Die 3 ist der der liegt,The 3 is the one that lies
3,8,60,base_05,Und die 4 der neue John Travolta.,And the four of the new John Travolta.
3,8,61,base_08,5 mit der Reisschale,5 with the rice shell
3,8,62,base_07,Die 6 stützt sich rechts auf,The 6 is based on the right-hand side
3,8,63,base_04,Dann die 7 wieder der Schlittschuhtyp,Then the 7 again the skate type
3,8,64,base_06,Und ähm die 8 ja der mit mit zwei Armen,And the 8 yes the one with two arms
3,9,65,base_05,Also die 1 ist der John Travolta,So the 1 is the John Travolta
3,9,66,base_06,Die 2 der mit den beiden Armen jetzt,The 2 of the two arms now
3,9,67,base_08,die 3 ist die Reisschalenperson,the 3 is the rice shell person
3,9,68,base_03,Die 4 die sitzende Person,The 4 the sitting person
3,9,69,base_02,Die 5 die liegende Person,The 5 the lying person
3,9,70,base_07,6 die die sich abstützt gegen rechts,6 which supports itself against right
3,9,71,base_04,Die 7 die Schlittschuhperson,The 7 the skater
3,9,72,base_01,Und die 8,And the 8
4,1,1,far_06,Und die 1 ist das das gegen links schief ist jaha Ja genau ja.,And the 1 is that that is wrong against the left Jaha Yes exactly yes.
4,1,2,far_03,Und das zweite ist recht ausgefüllt und hat links so ein Dreieckchen unten und links ist ein Dreieckchen so ein spitzes Ein Kartoffelsack Das ist das einzige was,And the second one is quite filled up and has on the left such a triangle below and on the left is a triangle such a pointed one potato bag That's the only thing
4,1,3,far_02,ja. Die 3 die 3 die liegt und hat beide Beine gegen oben. es liegt auf der Seite Ja. Kopf gegen rechts Das liegt und hat die Beine gegen oben,yes. The 3 of the 3 that lies and has both legs towards the top. it is on the side Yes. Head towards the right That lies and has the legs towards the top
4,1,4,far_05,Ja. ja. Und die 4 die die rennt Die 4 die sieht aus wie wenn es rennen würde und Es schaut auch runter. Also dann weisst Du ja die 4 auch o.k.,Yeah. yeah. And the 4 who runs the 4 who looks like it would run and it looks down. So then you know the 4 also ok.
4,1,5,far_08,AH die 5 das ist das hält so wie eine Schale Es kniet,AH the 5 that's holding like a bowl It's kneeling
4,1,6,far_04,Also 6 ist das das von sich aus gesehen die linken Beine so hoch- das linke Bein so hoch hält Weist du welcher Ja von mir ausgesehen ist es das rechte ja,So 6 is that the left legs are so high-- the left leg is so high-- do you know which yes looks like me it's the right one yes
4,1,7,far_01,Ja genau mit so zwei Engelsflügelchen auf den Seiten. Und was haben wir noch nicht,"Yeah, with two angel wings on the sides, and what we don't have yet"
4,1,8,far_07,NEIN die Startposition das ist die 8,NO the starting position is the 8
4,10,73,base_06,Die 1 ist der der etwas aufliest,The 1 is the one who reads something
4,10,74,base_02,2 ist der der sich hinlegt,2 is he who lies down
4,10,76,base_03,Die 4 ist der der sitzt mit gekreuzten Beinen,The 4 is the one that sits with crossed legs
4,10,77,base_08,Die 5 ist der der die Schale hinhält,The 5 is the one who holds the bowl
4,10,78,base_01,Die 6 ist die symmetrische Figur,The 6 is the symmetrical figure
4,10,79,base_05,Die 7 ist der der in die Luft springt,The 7 is the one who jumps into the air
4,10,80,base_04,8 ist die Schwalbe,8 is the swallow
4,11,81,base_06,1 liest auf,1 reads to
4,11,82,base_01,Die 2 ist symmetrisch,The 2 is symmetrical
4,11,83,base_04,3 ist die Schwalbe,3 is the swallow
4,11,84,base_08,Die 4 hat die Schüssel,The 4 has the bowl
4,11,85,base_03,Die 5 hat die gekreuzten Beine und sitzt,The 5 has the crossed legs and sits
4,11,87,base_05,Und die 7 hüpft in die Luft,And the 7 jumps into the air
4,11,88,base_02,Die 8 liegt,The 8 is located
4,12,89,base_08,Die 1 ist der der die Schale hin hält,The 1 is the one who holds the bowl
4,12,90,base_02,2 liegt,2 is located
4,12,91,base_05,Die 3 springt in die Luft,The 3 jumps into the air
4,12,92,base_04,Die 4 macht eine Schwalbe,The 4 makes a swallow
4,12,93,base_07,Die 5 ist der der etwas aufliest,The 5 is the one who reads something
4,12,94,base_01,Die 6 ist die symmetrische Figur,The 6 is the symmetrical figure
