text,player_id,role,message_num,message_irrelevant,time_stamp,trial_id
dos brazos a la derecha,52,describer,2,FALSE,NA,1558
looking up,52,describer,3,FALSE,NA,1558
el de la L,51,matcher,4,FALSE,NA,1558
his legs are meshed together,52,describer,5,FALSE,NA,1558
L I think,52,describer,6,FALSE,NA,1558
sí,52,describer,7,FALSE,NA,1558
chili,52,describer,1,FALSE,NA,1559
chili,51,matcher,2,FALSE,NA,1559
fetus,52,describer,3,FALSE,NA,1559
depressed,52,describer,1,FALSE,NA,1560
con un windup thingy on the back,54,describer,1,FALSE,NA,1561
qué dirección,53,matcher,2,FALSE,NA,1561
izquierda,54,describer,3,FALSE,NA,1561
parado con el pie levantado,54,describer,4,FALSE,NA,1561
parece un alligator,54,describer,5,FALSE,NA,1561
cuál es,53,matcher,6,TRUE,NA,1561
mirando a la derecha,54,describer,1,FALSE,NA,1562
praying hands,54,describer,2,FALSE,NA,1562
arrodillado,54,describer,3,FALSE,NA,1562
con las manos hacia el frente,54,describer,1,FALSE,NA,1563
mirando a la izquierda,54,describer,2,FALSE,NA,1563
side,53,matcher,3,FALSE,NA,1563
right,53,matcher,4,FALSE,NA,1563
mirando hacia arriba,54,describer,5,FALSE,NA,1563
un ángel,54,describer,6,FALSE,NA,1563
hacia la izquierda,54,describer,1,FALSE,NA,1564
jaja,53,matcher,2,TRUE,NA,1564
dando la bendición,54,describer,3,FALSE,NA,1564
un pope,54,describer,4,FALSE,NA,1564
which side,53,matcher,1,FALSE,NA,1565
alguien cansado sentado con los pies hacia la derecha,54,describer,2,FALSE,NA,1565
mirando hacia el frente,54,describer,3,FALSE,NA,1565
bunny,53,matcher,4,FALSE,NA,1565
no,54,describer,5,FALSE,NA,1565
normal head,54,describer,6,FALSE,NA,1565
mirando hacia el frente,54,describer,7,FALSE,NA,1565
sentado en el piso con los pies a la derecha,54,describer,8,FALSE,NA,1565
like bending,54,describer,1,FALSE,NA,1566
manos y rodillas hacia la derecha,54,describer,2,FALSE,NA,1566
like falling,53,matcher,3,FALSE,NA,1566
a punto de hacer el limbo,54,describer,4,FALSE,NA,1566
con los brazos hacia el frente,54,describer,5,FALSE,NA,1566
el de horita,53,matcher,6,FALSE,NA,1566
mirando hacia la derecha,54,describer,7,FALSE,NA,1566
alguien eñagotándose,54,describer,8,FALSE,NA,1566
jaja,54,describer,1,TRUE,NA,1567
recostado de la pared a la derecha,54,describer,2,FALSE,NA,1567
bunny,53,matcher,3,FALSE,NA,1567
con los pies frente,54,describer,4,FALSE,NA,1567
normal,54,describer,5,FALSE,NA,1567
sad,53,matcher,6,FALSE,NA,1567
mirando para abajo,54,describer,7,FALSE,NA,1567
sad,54,describer,8,FALSE,NA,1567
yes,54,describer,9,FALSE,NA,1567
un ángel volando,54,describer,1,FALSE,NA,1568
hacia la izquierda,54,describer,2,FALSE,NA,1568
izquierda,54,describer,3,FALSE,NA,1568
no veo el ángel,53,matcher,4,FALSE,NA,1568
o alguien cayéndose,54,describer,5,FALSE,NA,1568
de alto,54,describer,6,FALSE,NA,1568
con la cabeza a la izquierda,54,describer,7,FALSE,NA,1568
mano izquierda rectangular,53,matcher,8,FALSE,NA,1568
both,54,describer,9,FALSE,NA,1568
y derecha diamante,53,matcher,10,FALSE,NA,1568
bunny triste,54,describer,1,FALSE,NA,1569
recostado de la pared,54,describer,2,FALSE,NA,1569
el flamenco de Culebra,53,matcher,1,FALSE,NA,1570
ah,53,matcher,2,TRUE,NA,1570
mirando hacia la derecha,54,describer,3,FALSE,NA,1570
recostado de una pared,54,describer,4,FALSE,NA,1570
piernas agarradas,53,matcher,5,FALSE,NA,1570
en cuclillas,54,describer,6,FALSE,NA,1570
piernas agarradas,54,describer,7,FALSE,NA,1570
squat,53,matcher,8,FALSE,NA,1570
yes,54,describer,9,FALSE,NA,1570
eñagotado con las piernas agarradas,54,describer,10,FALSE,NA,1570
about to fall,54,describer,1,FALSE,NA,1571
manos hacia la derecha,54,describer,2,FALSE,NA,1571
derecha o izquierda,53,matcher,3,FALSE,NA,1571
triangular hands,54,describer,4,FALSE,NA,1571
sí,54,describer,5,FALSE,NA,1571
manos,53,matcher,6,FALSE,NA,1571
alguien que se está cayendo,54,describer,7,FALSE,NA,1571
no,54,describer,8,FALSE,NA,1571
un ángel bailando flamenco,54,describer,9,FALSE,NA,1571
piernas a la izquierda,54,describer,10,FALSE,NA,1571
mano triangulares,53,matcher,11,FALSE,NA,1571
un tipo ice skating,54,describer,1,FALSE,NA,1572
con las manos hacia la izquierda,54,describer,2,FALSE,NA,1572
en una pierna,54,describer,3,FALSE,NA,1572
yes,54,describer,4,FALSE,NA,1572
about to fall forward,53,matcher,5,FALSE,NA,1572
pointing one leg,54,describer,6,FALSE,NA,1572
is he pointing leg,53,matcher,7,FALSE,NA,1572
parece una cara de pájaro,53,describer,1,FALSE,NA,1573
pointing one leg left,53,describer,2,FALSE,NA,1573
cabeza derecha,53,describer,3,FALSE,NA,1573
oops,53,describer,4,TRUE,NA,1573
ah,53,describer,5,TRUE,NA,1573
te toca,54,matcher,6,TRUE,NA,1573
standing,54,matcher,1,FALSE,NA,1574
sí,53,describer,2,FALSE,NA,1574
standing,54,matcher,3,FALSE,NA,1574
hands to left,53,describer,4,FALSE,NA,1574
diamond head,53,describer,5,FALSE,NA,1574
papa,53,describer,6,FALSE,NA,1574
legs,53,describer,1,FALSE,NA,1575
no legs,53,describer,2,FALSE,NA,1575
pero creo que yes,53,describer,3,FALSE,NA,1575
legs,54,matcher,4,FALSE,NA,1575
yo no veo un ángel,53,describer,5,FALSE,NA,1575
cabeza diamante,53,describer,6,FALSE,NA,1575
ángel,54,matcher,7,FALSE,NA,1575
I keep on falling,53,describer,8,FALSE,NA,1575
casi falling back,53,describer,1,FALSE,NA,1576
lunging,53,describer,2,FALSE,NA,1576
falling,54,matcher,3,FALSE,NA,1576
diamond head,53,describer,4,FALSE,NA,1576
dirección a la derecha,53,describer,5,FALSE,NA,1576
freestyle,53,describer,6,FALSE,NA,1576
tango,53,describer,7,FALSE,NA,1576
cabeza diamond,53,describer,1,FALSE,NA,1577
sad,53,describer,2,FALSE,NA,1577
no se puede distinguir extremidades,53,describer,3,FALSE,NA,1577
persona arrodillada,53,describer,4,FALSE,NA,1577
recostado de pared,53,describer,1,FALSE,NA,1578
sad,53,describer,2,FALSE,NA,1578
derecha,54,matcher,3,FALSE,NA,1578
bunny,53,describer,4,FALSE,NA,1578
mirando forwards,53,describer,1,FALSE,NA,1579
recostado de pared derecha,53,describer,2,FALSE,NA,1579
mirando arriba,54,matcher,3,FALSE,NA,1579
sad deambulante,53,describer,4,FALSE,NA,1579
open pose,53,describer,1,FALSE,NA,1580
cabeza diamond,53,describer,2,FALSE,NA,1580
un poquito tilted hacia derecha,53,describer,3,FALSE,NA,1580
está derecha,53,describer,4,FALSE,NA,1580
tiene un vestido,53,describer,5,FALSE,NA,1580
recostada,54,matcher,6,FALSE,NA,1580
brazos,53,describer,7,FALSE,NA,1580
manos abiertas,53,describer,8,FALSE,NA,1580
tango maybe,53,describer,9,FALSE,NA,1580
bailando,53,describer,10,FALSE,NA,1580
piernas en el piso,54,matcher,11,FALSE,NA,1580
hacia izquierda,53,describer,12,FALSE,NA,1580
standing con una pierna hacia atrás,53,describer,1,FALSE,NA,1581
what pose,54,matcher,2,FALSE,NA,1581
pierna arriba,54,matcher,3,FALSE,NA,1581
yoga,53,describer,4,FALSE,NA,1581
derecha,53,describer,1,FALSE,NA,1582
todas son así lol,53,describer,2,TRUE,NA,1582
derecha,54,matcher,3,FALSE,NA,1582
cabeza diamante,53,describer,4,FALSE,NA,1582
squat like you are praying,53,describer,5,FALSE,NA,1582
to the right,53,describer,1,FALSE,NA,1583
in the arms,53,describer,2,FALSE,NA,1583
no se puede distinguir el cuerpo bien,53,describer,3,FALSE,NA,1583
es cuadrado,53,describer,4,FALSE,NA,1583
con el right side,53,describer,5,FALSE,NA,1583
angel,54,matcher,6,FALSE,NA,1583
y otra eñangotada,53,describer,1,FALSE,NA,1584
una pierna doblada,53,describer,2,FALSE,NA,1584
piernas atrás hacia arriba,54,matcher,3,FALSE,NA,1584
mirando hacia derecha,53,describer,4,FALSE,NA,1584
yes master,53,describer,5,FALSE,NA,1584
extended hands,53,describer,6,FALSE,NA,1584
te toca,53,matcher,1,TRUE,NA,1585
sad mirando hacia arriba,54,describer,2,FALSE,NA,1585
sentado,54,describer,3,FALSE,NA,1585
mirando izquierda,54,describer,4,FALSE,NA,1585
recostado en pared,53,matcher,5,FALSE,NA,1585
piernas a el frente,54,describer,6,FALSE,NA,1585
yes,54,describer,7,FALSE,NA,1585
yes master,53,matcher,1,FALSE,NA,1586
yes,54,describer,2,FALSE,NA,1586
ofreciendo regalo,54,describer,3,FALSE,NA,1586
hacia la derecha,54,describer,4,FALSE,NA,1586
sky diving,54,describer,1,FALSE,NA,1587
free falling,54,describer,2,FALSE,NA,1587
yesish,54,describer,3,FALSE,NA,1587
y derecha diamonds,53,matcher,4,FALSE,NA,1587
manos en alto,54,describer,5,FALSE,NA,1587
mano izquierda cuadrada,53,matcher,6,FALSE,NA,1587
diamond head,54,describer,7,FALSE,NA,1587
cayendo,54,describer,8,FALSE,NA,1587
mirando hacia arriba,53,matcher,9,FALSE,NA,1587
yes,54,describer,1,FALSE,NA,1588
manos triangulares,53,matcher,2,FALSE,NA,1588
la pared a la derecha,54,describer,3,FALSE,NA,1588
derecha,54,describer,4,FALSE,NA,1588
jaja,54,describer,5,TRUE,NA,1588
y se agarró de la pared,54,describer,6,FALSE,NA,1588
se desmayó,54,describer,7,FALSE,NA,1588
dramatic,53,matcher,8,FALSE,NA,1588
de el hijo,54,describer,1,FALSE,NA,1589
en el nombre de el padre,54,describer,2,FALSE,NA,1589
no lo veo,53,matcher,1,FALSE,NA,1590
cruzadas,53,matcher,2,FALSE,NA,1590
sentada,54,describer,3,FALSE,NA,1590
squatting,53,matcher,4,FALSE,NA,1590
piernas cruzadas,54,describer,5,FALSE,NA,1590
manos a el frente,54,describer,6,FALSE,NA,1590
cabeza cuadrada,54,describer,7,FALSE,NA,1590
I do not see the angel,53,matcher,8,FALSE,NA,1590
mirando hacia arriba,54,describer,9,FALSE,NA,1590
en el piso,54,describer,10,FALSE,NA,1590
angel begging for forgiveness,54,describer,11,FALSE,NA,1590
alas triangulares,54,describer,12,FALSE,NA,1590
cabeza cuadrada,54,describer,13,FALSE,NA,1590
cuadrado a la derecha,54,describer,1,FALSE,NA,1591
una pierna levantada a el frente,54,describer,2,FALSE,NA,1591
cuadrado en lado izquierdo,53,matcher,3,FALSE,NA,1591
mirando izquierda,54,describer,4,FALSE,NA,1591
pierna a el frente,54,describer,5,FALSE,NA,1591
side,53,matcher,6,FALSE,NA,1591
toy croc,54,describer,7,FALSE,NA,1591
a el lado de cabeza,53,matcher,8,FALSE,NA,1591
sad croc,54,describer,9,FALSE,NA,1591
esa última estuvo bien mala la descripción,53,matcher,10,TRUE,NA,1591
swaddled baby,54,describer,1,FALSE,NA,1592
cuerpo largo,54,describer,2,FALSE,NA,1592
hmm,53,matcher,3,TRUE,NA,1592
hacia el frente,54,describer,4,FALSE,NA,1592
sentado,54,describer,5,FALSE,NA,1592
o parado,53,matcher,6,FALSE,NA,1592
seated,53,matcher,7,FALSE,NA,1592
ya,53,matcher,8,TRUE,NA,1592
no limbs,54,describer,9,FALSE,NA,1592
diamond head,54,describer,10,FALSE,NA,1592
open pose o cerrado,53,matcher,11,FALSE,NA,1592
diamond head,54,describer,1,FALSE,NA,1593
en cuclillas,54,describer,2,FALSE,NA,1593
jaja what,53,matcher,3,TRUE,NA,1593
en un toilet en el amazonas,54,describer,4,FALSE,NA,1593
manos hacia derecha,54,describer,5,FALSE,NA,1593
brazos extendidos,53,matcher,6,FALSE,NA,1593
mirando hacia right,53,matcher,7,FALSE,NA,1593
manos a el frente,54,describer,1,FALSE,NA,1594
porque es Macarena,53,matcher,2,FALSE,NA,1594
both,54,describer,3,FALSE,NA,1594
o solo una,53,matcher,4,FALSE,NA,1594
both legs eñagotados,53,matcher,5,FALSE,NA,1594
yes,54,describer,6,FALSE,NA,1594
extendidos,54,describer,7,FALSE,NA,1594
brazos derecha,54,describer,8,FALSE,NA,1594
squatting,54,describer,9,FALSE,NA,1594
girl,53,matcher,10,TRUE,NA,1594
squat Macarena,54,describer,11,FALSE,NA,1594
diamond head,54,describer,12,FALSE,NA,1594
sad bunny,54,describer,1,FALSE,NA,1595
ice skater,54,describer,1,FALSE,NA,1596
el yoga,53,matcher,2,FALSE,NA,1596
de horita,53,matcher,3,FALSE,NA,1596
yes,54,describer,4,FALSE,NA,1596
sí,53,describer,1,FALSE,NA,1597
dancing queen,53,describer,2,FALSE,NA,1597
traje con mangas,54,matcher,3,FALSE,NA,1597
very dramatic,53,describer,4,FALSE,NA,1597
sin referencias a el anterior,54,matcher,5,FALSE,NA,1597
un lunge,53,describer,6,FALSE,NA,1597
dramatic,54,matcher,7,FALSE,NA,1597
hacia la derecha,53,describer,8,FALSE,NA,1597
squat,53,describer,1,FALSE,NA,1598
brazos extendidos hacia derecha,53,describer,2,FALSE,NA,1598
un chango half human,53,describer,1,FALSE,NA,1599
me estoy cayendo,53,describer,1,FALSE,NA,1600
what,54,matcher,2,FALSE,NA,1600
Jesus Take The Wheel,53,describer,3,FALSE,NA,1600
sentado,54,matcher,1,FALSE,NA,1601
parado,53,describer,2,FALSE,NA,1601
cabeza diamond,53,describer,3,FALSE,NA,1601
en el piso,54,matcher,4,FALSE,NA,1601
open pose,53,describer,5,FALSE,NA,1601
con una sábana encima,53,describer,6,FALSE,NA,1601
como capa,53,describer,7,FALSE,NA,1601
acurrucado,54,matcher,8,FALSE,NA,1601
can only tell right sided limbs,53,describer,9,FALSE,NA,1601
largo,53,describer,1,FALSE,NA,1602
vestido,53,describer,2,FALSE,NA,1602
one leg forward,53,describer,3,FALSE,NA,1602
to left,53,describer,4,FALSE,NA,1602
quieres bailar,53,describer,5,FALSE,NA,1602
mírame,53,describer,6,FALSE,NA,1602
mirando hacia izquierda,53,describer,7,FALSE,NA,1602
mano,54,matcher,8,FALSE,NA,1602
brazos abiertos,53,describer,9,FALSE,NA,1602
both,54,matcher,10,FALSE,NA,1602
lejos,54,matcher,11,FALSE,NA,1602
izquierda,54,matcher,1,FALSE,NA,1603
sad human,53,describer,2,FALSE,NA,1603
floor,54,matcher,3,FALSE,NA,1603
sí,53,describer,4,FALSE,NA,1603
sentado,53,describer,5,FALSE,NA,1603
mirando hacia arriba,54,matcher,6,FALSE,NA,1603
deambulante,53,describer,7,FALSE,NA,1603
piso,54,matcher,1,FALSE,NA,1604
una pierna media pointed a el echarla hacia atrás left,53,describer,2,FALSE,NA,1604
en rodilla o squat,54,matcher,3,FALSE,NA,1604
sided,53,describer,4,FALSE,NA,1604
derecha,53,describer,5,FALSE,NA,1604
lunge,53,describer,6,FALSE,NA,1604
lunge,54,matcher,7,FALSE,NA,1604
eñangotada,53,describer,8,FALSE,NA,1604
squat,54,matcher,9,FALSE,NA,1604
pidiendo una galletita,53,describer,10,FALSE,NA,1604
figure skating,53,describer,1,FALSE,NA,1605
to the right,53,describer,1,FALSE,NA,1606
deambulante con bunny ears,53,describer,2,FALSE,NA,1606
to himself,53,describer,1,FALSE,NA,1607
or legs,53,describer,2,FALSE,NA,1607
no hands,53,describer,3,FALSE,NA,1607
parece una obra de arte,53,describer,4,FALSE,NA,1607
el indistinguible,53,describer,5,FALSE,NA,1607
el papa,53,describer,1,FALSE,NA,1608
estamos on fire,53,matcher,1,FALSE,NA,1609
sí,54,describer,2,FALSE,NA,1609
jaja,53,matcher,3,TRUE,NA,1609
eñagotado,54,describer,4,FALSE,NA,1609
brazos derecha,54,describer,5,FALSE,NA,1609
diamond head,54,describer,6,FALSE,NA,1609
espalda flat against pared,54,describer,7,FALSE,NA,1609
cuerpo cuadrado,54,describer,8,FALSE,NA,1609
pie pointed right,54,describer,9,FALSE,NA,1609
un triángulo en la espalda,54,describer,1,FALSE,NA,1610
izquierda,54,describer,2,FALSE,NA,1610
brazo extendido,54,describer,3,FALSE,NA,1610
ángel mirando hacia arriba,54,describer,4,FALSE,NA,1610
no lo veo,53,matcher,5,FALSE,NA,1610
sentado en el piso,54,describer,6,FALSE,NA,1610
tenía que hablar,53,matcher,7,TRUE,NA,1610
brazos izquierda,54,describer,8,FALSE,NA,1610
piernas izquierda,54,describer,9,FALSE,NA,1610
seated,54,describer,10,FALSE,NA,1610
mirando left,54,describer,11,FALSE,NA,1610
triángulo ala,54,describer,12,FALSE,NA,1610
favor,54,describer,1,FALSE,NA,1611
derecha,54,describer,2,FALSE,NA,1611
lunge,54,describer,3,FALSE,NA,1611
I mean legs,53,matcher,1,FALSE,NA,1612
brazos triangulares,54,describer,2,FALSE,NA,1612
no legs solo rectángulo,54,describer,3,FALSE,NA,1612
no limbs,53,matcher,4,FALSE,NA,1612
dramatic,54,describer,5,FALSE,NA,1612
I have fallen,54,describer,6,FALSE,NA,1612
fallen,54,describer,7,FALSE,NA,1612
fallen o falling,53,matcher,8,FALSE,NA,1612
while dancing,54,describer,9,FALSE,NA,1612
I Have Fallen And I Can Not Get Up,54,describer,10,FALSE,NA,1612
cuadrado head,54,describer,11,FALSE,NA,1612
yes,54,describer,1,FALSE,NA,1613
sentado,53,matcher,2,FALSE,NA,1613
mirando izquierda,54,describer,3,FALSE,NA,1613
piernas a el frente,54,describer,4,FALSE,NA,1613
recostado de la pared,54,describer,5,FALSE,NA,1613
cansado de el camino,54,describer,6,FALSE,NA,1613
o una hacia atrás,53,matcher,1,FALSE,NA,1614
both legs en misma dirección,53,matcher,2,FALSE,NA,1614
squat,54,describer,3,FALSE,NA,1614
derecha,54,describer,4,FALSE,NA,1614
I beg you,54,describer,5,FALSE,NA,1614
yes,54,describer,6,FALSE,NA,1614
yes,54,describer,1,FALSE,NA,1615
sentado,53,matcher,2,FALSE,NA,1615
swaddled,53,matcher,3,FALSE,NA,1615
sin limbs,54,describer,4,FALSE,NA,1615
left side sin distinguirse,53,matcher,5,FALSE,NA,1615
arropadito,54,describer,6,FALSE,NA,1615
baby,54,describer,7,FALSE,NA,1615
dando culto,54,describer,1,FALSE,NA,1616
toalla en brazo,54,describer,2,FALSE,NA,1616
mesero,54,describer,3,FALSE,NA,1616
praying o dando el culto,53,matcher,4,FALSE,NA,1616
amen,54,describer,5,FALSE,NA,1616
yes,54,describer,1,FALSE,NA,1617
el sombrero,54,describer,2,FALSE,NA,1617
tiene un backpack el platypus,53,matcher,3,FALSE,NA,1617
sad platypus,54,describer,4,FALSE,NA,1617
pateando,54,describer,5,FALSE,NA,1617
with legs,54,describer,6,FALSE,NA,1617
patita en el aire hacia atrás,54,describer,1,FALSE,NA,1618
horse kick,54,describer,2,FALSE,NA,1618
mirando hacia left,53,matcher,3,FALSE,NA,1618
yes,54,describer,4,FALSE,NA,1618
relámpago,54,describer,1,FALSE,NA,1619
mirando down,53,matcher,2,FALSE,NA,1619
lol,53,matcher,3,TRUE,NA,1619
cuerpo triangular,53,matcher,4,FALSE,NA,1619
thinking bunny,54,describer,5,FALSE,NA,1619
pensive bunny,54,describer,6,FALSE,NA,1619
adiós mundo cruel,54,describer,1,FALSE,NA,1620
en túnica,54,describer,2,FALSE,NA,1620
whee,53,matcher,3,TRUE,NA,1620
de coro,54,describer,4,FALSE,NA,1620
orando,56,describer,1,FALSE,NA,1621
kneeling,56,describer,2,FALSE,NA,1621
okay,55,matcher,3,TRUE,NA,1621
recostado de una pared,55,matcher,1,FALSE,NA,1622
sitting,56,describer,2,FALSE,NA,1622
sitting,56,describer,3,FALSE,NA,1622
me colgué,56,describer,4,TRUE,NA,1622
sad,56,describer,5,FALSE,NA,1622
un molino,55,matcher,1,FALSE,NA,1623
juntos,56,describer,2,FALSE,NA,1623
un cuadrado triángulo,56,describer,3,FALSE,NA,1623
looks like a dog with a bow,56,describer,4,FALSE,NA,1623
maybe a dog,56,describer,5,FALSE,NA,1623
I do not know what that is,56,describer,6,FALSE,NA,1623
como un molino,56,describer,7,FALSE,NA,1623
person sitting with a bow on their head,56,describer,1,FALSE,NA,1624
looks like an L,56,describer,1,FALSE,NA,1625
with a bow on its head jaja,56,describer,2,FALSE,NA,1625
un cuadrado,56,describer,3,FALSE,NA,1625
damn tan difícil,55,matcher,4,TRUE,NA,1625
un trapecio abajo después un tubo,56,describer,5,FALSE,NA,1625
yes,56,describer,1,FALSE,NA,1626
with the leg up,55,matcher,2,FALSE,NA,1626
yoga pose,56,describer,3,FALSE,NA,1626
standing on one leg,56,describer,4,FALSE,NA,1626
one leg up,56,describer,1,FALSE,NA,1627
boogie,56,describer,2,FALSE,NA,1627
dancing,56,describer,3,FALSE,NA,1627
flying,56,describer,1,FALSE,NA,1628
that did not look like the boogie by the way,55,matcher,2,FALSE,NA,1628
hands up,56,describer,3,FALSE,NA,1628
lmao,56,describer,4,TRUE,NA,1628
Toro Verde,56,describer,5,FALSE,NA,1628
volando,56,describer,6,FALSE,NA,1628
just a little guy,56,describer,1,FALSE,NA,1629
standing there,56,describer,2,FALSE,NA,1629
derecho,56,describer,3,FALSE,NA,1629
a mage,56,describer,1,FALSE,NA,1630
I am bringing you the potion,56,describer,2,FALSE,NA,1630
a female mage,56,describer,1,FALSE,NA,1631
pointing towards,56,describer,1,FALSE,NA,1632
somewhere,56,describer,2,FALSE,NA,1632
square dude,56,describer,3,FALSE,NA,1632
parece que tiene un bunny head,55,describer,1,FALSE,NA,1633
a mage,55,describer,1,FALSE,NA,1634
with,55,describer,1,TRUE,NA,1635
okay parece la cara de una rata with like a boulder in their head,55,describer,2,FALSE,NA,1635
y It,56,matcher,3,FALSE,NA,1635
what,56,matcher,4,TRUE,NA,1635
is,56,matcher,5,FALSE,NA,1635
girl,56,matcher,1,FALSE,NA,1636
horrible boogie posture,55,describer,2,FALSE,NA,1636
that was good,56,matcher,3,TRUE,NA,1636
imagínate una foca with a ball en sus flippers,55,describer,1,FALSE,NA,1637
dime,56,matcher,2,TRUE,NA,1637
me as fuck,56,matcher,1,TRUE,NA,1638
sad person recostada de una pared,55,describer,2,FALSE,NA,1638
esa estuvo buena,56,matcher,3,TRUE,NA,1638
damn,56,matcher,4,TRUE,NA,1638
girl mage or servant,55,describer,1,FALSE,NA,1639
boulder en un cliff,55,describer,1,FALSE,NA,1640
putting my imagination to work,55,describer,1,FALSE,NA,1641
ice skating con la pierna alzada,55,describer,2,FALSE,NA,1641
rest in peace,56,matcher,3,FALSE,NA,1641
just a little guy,55,describer,1,FALSE,NA,1642
with a rock en el medio,55,describer,1,FALSE,NA,1643
dale,56,matcher,2,TRUE,NA,1643
like a construction claw,55,describer,3,FALSE,NA,1643
okay imagínate,55,describer,4,FALSE,NA,1643
bien brutal,55,describer,1,TRUE,NA,1644
casi casi orando se está arrodillado,55,describer,2,FALSE,NA,1644
estamos muy duras,56,matcher,3,TRUE,NA,1644
okay dale,55,matcher,1,TRUE,NA,1645
guy,56,describer,2,FALSE,NA,1645
little guy,56,describer,3,FALSE,NA,1645
your turn Gru's voice,55,matcher,4,FALSE,NA,1645
rat with bow,56,describer,1,FALSE,NA,1646
skating,56,describer,1,FALSE,NA,1647
me confundí rest in peace,55,matcher,2,TRUE,NA,1647
yoga,56,describer,3,FALSE,NA,1647
girl go to church,56,describer,1,FALSE,NA,1648
orando,56,describer,2,FALSE,NA,1648
mage,56,describer,1,FALSE,NA,1649
foca,56,describer,1,FALSE,NA,1650
cliff with rock,56,describer,1,FALSE,NA,1651
or cliff,56,describer,2,FALSE,NA,1651
square dude,56,describer,3,FALSE,NA,1651
mis corporaciones were fire,55,matcher,1,TRUE,NA,1652
they were,56,describer,2,TRUE,NA,1652
bunny,56,describer,3,FALSE,NA,1652
with bow,56,describer,4,FALSE,NA,1652
boogie,56,describer,1,FALSE,NA,1653
sad,56,describer,1,FALSE,NA,1654
en la pared,56,describer,2,FALSE,NA,1654
volando,56,describer,1,FALSE,NA,1655
arms up,56,describer,2,FALSE,NA,1655
female mage,56,describer,1,FALSE,NA,1656
ice queen,56,describer,2,FALSE,NA,1656
sadness,55,describer,1,FALSE,NA,1657
angst,55,describer,2,FALSE,NA,1657
you switching it up,56,matcher,1,TRUE,NA,1658
her,55,describer,2,FALSE,NA,1658
yeah,55,describer,3,FALSE,NA,1658
she is her,56,matcher,4,FALSE,NA,1658
yes,55,describer,5,FALSE,NA,1658
rat with square ear,55,describer,1,FALSE,NA,1659
half bow,55,describer,2,FALSE,NA,1659
looking down,55,describer,1,FALSE,NA,1660
sad bunny,55,describer,2,FALSE,NA,1660
Me Gusta La Chocha,56,matcher,1,TRUE,NA,1661
I Believe I Can Fly,55,describer,2,FALSE,NA,1661
pateando una piedra or boogie,55,describer,1,FALSE,NA,1662
de Puerto Rico,56,matcher,2,TRUE,NA,1662
ballet,55,describer,1,FALSE,NA,1663
a little guy just looking,55,describer,1,FALSE,NA,1664
that one has so many hobbies,56,matcher,2,FALSE,NA,1664
they do,55,describer,3,FALSE,NA,1664
rock scene,55,describer,1,FALSE,NA,1665
Everything Everywhere All At Once,55,describer,2,FALSE,NA,1665
qué mala,56,matcher,1,TRUE,NA,1666
seal,55,describer,2,FALSE,NA,1666
with ball,55,describer,3,FALSE,NA,1666
jaja,55,describer,4,TRUE,NA,1666
to pray,55,describer,1,FALSE,NA,1667
se va a arrodillar,55,describer,2,FALSE,NA,1667
hopefully,56,matcher,1,FALSE,NA,1668
alguien llevando un plato,55,describer,2,FALSE,NA,1668
yeah,56,describer,1,TRUE,NA,1669
cosas que pasan pasas que cosan,55,matcher,2,TRUE,NA,1669
rest in peace,56,describer,3,FALSE,NA,1669
mage,56,describer,4,FALSE,NA,1669
I am just going to,56,describer,5,TRUE,NA,1669
el plato aparentemente,56,describer,1,FALSE,NA,1670
wait no,56,describer,2,TRUE,NA,1670
es el female mage,56,describer,3,FALSE,NA,1670
el plato era el otro mage,55,matcher,1,FALSE,NA,1671
little guy,56,describer,2,FALSE,NA,1671
sad,56,describer,1,FALSE,NA,1672
we are on a roll,55,matcher,2,TRUE,NA,1672
lmao,56,describer,3,TRUE,NA,1672
jaja,56,describer,1,TRUE,NA,1673
hay que celebrar después de esto,55,matcher,2,TRUE,NA,1673
foca,56,describer,3,FALSE,NA,1673
eeaao,56,describer,1,FALSE,NA,1674
jaja,56,describer,1,TRUE,NA,1675
Rata Inmunda,56,describer,2,FALSE,NA,1675
eso pareció lo de Freddy Mercury,55,matcher,3,FALSE,NA,1675
Animal Rastrero,55,matcher,1,TRUE,NA,1676
loca es Paquita,56,describer,2,FALSE,NA,1676
bunny,56,describer,3,FALSE,NA,1676
dale,56,describer,4,TRUE,NA,1676
boogie,56,describer,1,FALSE,NA,1677
el de los Hobbits,56,describer,1,FALSE,NA,1678
Yogi,56,describer,2,FALSE,NA,1678
ballet,56,describer,3,FALSE,NA,1678
kneeling,56,describer,1,FALSE,NA,1679
ya falta poco,55,matcher,2,TRUE,NA,1679
jaja,56,describer,1,TRUE,NA,1680
lol,56,describer,2,TRUE,NA,1680
volando,56,describer,3,FALSE,NA,1680
girl el último que queda,56,describer,4,TRUE,NA,1680
last one,55,matcher,5,TRUE,NA,1680
Toro Verde,56,describer,6,FALSE,NA,1680
y por último,55,matcher,7,FALSE,NA,1680
cuál es el toro,55,matcher,8,FALSE,NA,1680
the claw looking thing,55,matcher,9,FALSE,NA,1680
Mera Woo,57,matcher,1,TRUE,NA,1681
qué te salió,57,matcher,2,TRUE,NA,1681
la imagen está mirando a la right,58,describer,3,FALSE,NA,1681
hay como tres así,57,matcher,4,FALSE,NA,1681
es como si la figura te estuviera dando algo,58,describer,5,FALSE,NA,1681
an offering,58,describer,6,FALSE,NA,1681
