text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
A person.,118,describer,1,NA,NA,811
"Um, I see somebody jumping",119,describer,1,NA,NA,812
A person.,118,describer,1,NA,NA,813
Which one is a person?,119,matcher,2,NA,NA,813
A person.,119,describer,1,NA,NA,814
Person lying down,118,describer,1,NA,NA,815
I see someone jumping.,119,describer,1,NA,NA,816
I don't know.,120,describer,1,NA,NA,817
Person,120,describer,2,NA,NA,817
flying person,121,describer,1,NA,NA,818
A person that fell down.,120,describer,1,NA,NA,819
A paintballer,121,describer,1,NA,NA,820
A person who's holding a triangle.,120,describer,1,NA,NA,821
A person fell down.,121,describer,1,NA,NA,822
A person walking.,120,describer,1,NA,NA,823
A person flying.,121,describer,1,NA,NA,824
A person flying.,120,describer,1,NA,NA,825
That's the same one again.,120,matcher,1,NA,NA,826
A person holding a triangle,121,describer,2,NA,NA,826
A person walking.,120,describer,1,NA,NA,827
A person fell down.,121,describer,1,NA,NA,828
A person fell down.,120,describer,1,NA,NA,829
A person holding a triangle,121,describer,1,NA,NA,830
A person flying.,120,describer,1,NA,NA,831
I'm going to say a walk.,121,describer,1,NA,NA,832
"Um, what's this?",122,describer,1,NA,NA,833
A diamond.,122,describer,2,NA,NA,833
What is the diamond?,123,matcher,3,NA,NA,833
Which one is he talking about?,123,matcher,4,NA,NA,833
"Uh, this one?",123,matcher,5,NA,NA,833
What is this one?,123,describer,1,NA,NA,834
Is it an airplane?,123,describer,2,NA,NA,834
"Yeah, airplane.",122,matcher,3,NA,NA,834
A falcon!,122,describer,1,NA,NA,835
What is a falcon?,123,matcher,2,NA,NA,835
The black box one.,122,describer,3,NA,NA,835
A human.,123,describer,1,NA,NA,836
Um...,122,describer,1,NA,NA,837
Falcon again!,122,describer,2,NA,NA,837
Why is it a falcon?,123,describer,1,NA,NA,838
A human.,123,describer,2,NA,NA,838
A diamond again.,122,describer,1,NA,NA,839
A Airplane.,123,describer,1,NA,NA,840
Human.,122,describer,1,NA,NA,841
The human.,123,describer,1,NA,NA,842
"Um, airplane.",122,describer,1,NA,NA,843
Uh,123,describer,1,NA,NA,844
A human.,123,describer,2,NA,NA,844
"Um, human.",122,describer,1,NA,NA,845
There's two humans.,123,matcher,2,NA,NA,845
Any one you want.,122,describer,3,NA,NA,845
"Um, it looks like a superhero human.",122,describer,4,NA,NA,845
Airplane,123,describer,1,NA,NA,846
Um...,122,describer,1,NA,NA,847
Human!,122,describer,2,NA,NA,847
A human.,123,describer,1,NA,NA,848
Which one?,122,matcher,2,NA,NA,848
"Uh, the one that is walking.",123,describer,3,NA,NA,848
"Um, a minute box.",124,describer,1,NA,NA,849
"Um, the walking and the elf.",125,describer,1,NA,NA,850
Which one?,124,matcher,2,NA,NA,850
"Um, I don't know.",124,describer,1,NA,NA,851
It looks like...it looks like...it looks like a box.,124,describer,2,NA,NA,851
"Umm, house.",124,describer,3,NA,NA,851
An elf and a rock.,125,describer,1,NA,NA,852
A person.,124,describer,1,NA,NA,853
I see a flag and a machine.,125,describer,1,NA,NA,854
"It looks like two things, and then it makes, and then it does that that and this.",124,describer,1,NA,NA,855
"I see a, I see a white L, and a silver here, and an L over here.",125,describer,1,NA,NA,856
A person.,124,describer,1,NA,NA,857
I see a an L right here and a flag  right here.,125,describer,1,NA,NA,858
An L.,125,describer,2,NA,NA,858
um um um it’s some stuff,124,describer,1,NA,NA,859
A flag.,125,describer,1,NA,NA,860
um um on the right [incomprehensible] there’s a line [incomprehensible],124,describer,1,NA,NA,861
"Um, an L.",125,describer,1,NA,NA,862
um um um there’s something,124,describer,1,NA,NA,863
I see a flag on a people and a gap.,125,describer,1,NA,NA,864
I actually don't know what it looks like to me.,126,describer,1,NA,NA,865
A volcano.,126,describer,2,NA,NA,865
[id157] with a volcano has a box around it.,126,describer,3,NA,NA,865
There's a giant.,113,describer,1,NA,NA,866
That.,113,describer,2,NA,NA,866
I don't know.,113,describer,3,NA,NA,866
I don't know what it looks like.,113,describer,4,NA,NA,866
Can I see it?,126,matcher,5,NA,NA,866
A lot of fall.,113,describer,6,NA,NA,866
Maybe a hole?,113,describer,7,NA,NA,866
It kind of looks like a shoe.,126,describer,1,NA,NA,867
The shoe has a black box around it,126,describer,2,NA,NA,867
The shoe.,113,describer,1,NA,NA,868
"Like, the shoe has the picture.",126,describer,1,NA,NA,869
The black box around it.,126,describer,2,NA,NA,869
And I know it kind of looks,126,describer,3,NA,NA,869
this way or this way.,126,describer,4,NA,NA,869
"It looks like a shoe, but it's actually high heels.",126,describer,5,NA,NA,869
It's a high heel.,113,describer,1,NA,NA,870
The slipper.,126,describer,1,NA,NA,871
A slipper.,126,describer,2,NA,NA,871
A slipper.,126,describer,3,NA,NA,871
That one.,113,matcher,4,NA,NA,871
I see a bear.,113,describer,1,NA,NA,872
A shoe.,126,describer,1,NA,NA,873
Isn't that a short shoe?,113,matcher,2,NA,NA,873
Isn't that a short shoe?,113,matcher,3,NA,NA,873
It's a big shoe.,126,describer,4,NA,NA,873
It's a long shoe.,113,describer,1,NA,NA,874
A bear.,126,describer,1,NA,NA,875
A bear.,126,describer,2,NA,NA,875
"A bear, okay.",113,matcher,3,NA,NA,875
A heel.,113,describer,1,NA,NA,876
"It's kind of still a little bit low, but not that low.",126,describer,1,NA,NA,877
I think it's that one.,113,matcher,2,NA,NA,877
"It looks like, it looks like a shoe.",113,describer,1,NA,NA,878
What type of shoe?,126,matcher,2,NA,NA,878
It's like a tennis shoe.,113,describer,3,NA,NA,878
A high heel,126,describer,1,NA,NA,879
I think that one.,113,matcher,2,NA,NA,879
I don't know.,113,describer,1,NA,NA,880
It looks like a tower.,113,describer,2,NA,NA,880
It just looks like a...,77,describer,1,NA,NA,881
A shoe mate?,77,describer,2,NA,NA,881
It looks like a...,77,describer,3,NA,NA,881
A shoemate.,77,describer,4,NA,NA,881
A shoemate?,77,describer,5,NA,NA,881
It just looks like a...,77,describer,6,NA,NA,881
I don't know what I'm saying.,77,describer,7,NA,NA,881
Is that this one?,82,matcher,8,NA,NA,881
It looks like a shoe.,82,describer,1,NA,NA,882
This one?,77,matcher,2,NA,NA,882
It looks like a shoe.,82,describer,3,NA,NA,882
It just looks...,77,describer,1,NA,NA,883
I don't know.,77,describer,2,NA,NA,883
It just looks like a...,77,describer,3,NA,NA,883
A hanger for a dad when they go to work.,82,matcher,4,NA,NA,883
What does look like a person walking?,82,matcher,5,NA,NA,883
It's...,77,describer,6,NA,NA,883
There's a diamond on the top and a shape on the bottom that I don't know.,77,describer,7,NA,NA,883
What's in the box?,77,matcher,1,NA,NA,884
It looks like something on the top.,82,describer,2,NA,NA,884
A diamond on the top.,82,describer,3,NA,NA,884
It looks like a person walking with no hands.,82,describer,4,NA,NA,884
I win.,77,matcher,5,NA,NA,884
It just looks...,77,describer,1,NA,NA,885
It tells me there's like a diamond on the top and it looks like a shoe.,77,describer,2,NA,NA,885
It looks like a bow tie.,82,describer,1,NA,NA,886
"I mean, I mean something that dad would wear when they go to work.",82,describer,2,NA,NA,886
You mean the diamond on the back right now?,77,matcher,3,NA,NA,886
I don't know.,82,describer,4,NA,NA,886
I see there's a diamond on the back of this person with no hands.,77,matcher,5,NA,NA,886
And this one looks like a diamond on the top.,77,matcher,6,NA,NA,886
I don't know.,82,describer,7,NA,NA,886
It looks like something a bow tie that dad would wear when they go to work.,82,describer,8,NA,NA,886
I didn't know what it is.,82,matcher,1,NA,NA,887
So there's a bow tie on the top of a shoe that's...,77,describer,2,NA,NA,887
It's something that has a diamond on the top.,82,describer,1,NA,NA,888
"So in the box, there's a diamond on here and it's on a shoe.",77,describer,1,NA,NA,889
What's in the bottom?,77,matcher,1,NA,NA,890
A diamond on the top.,82,describer,2,NA,NA,890
In the middle.,82,describer,3,NA,NA,890
Middle?,77,matcher,4,NA,NA,890
Yeah.,82,describer,5,NA,NA,890
I don't know what it is.,82,describer,6,NA,NA,890
Still have your best guess.,82,describer,7,NA,NA,890
I have two triangles on the top.,82,describer,8,NA,NA,890
I saw something that like fell backwards.,77,describer,1,NA,NA,891
There's like a diamond on his back with no hand to his feet and a head looking on the...,77,describer,2,NA,NA,891
It looks like a bow tie.,82,describer,1,NA,NA,892
In the box there's a diamond and then there's like a...,77,describer,1,NA,NA,893
It looks like a jay.,82,matcher,2,NA,NA,893
Something that looks like a jay.,82,matcher,3,NA,NA,893
It just looks like a jay.,77,describer,4,NA,NA,893
The next one.,82,describer,1,NA,NA,894
A diamond on the top.,82,describer,2,NA,NA,894
And a triangle on the bottom.,82,describer,3,NA,NA,894
So in the box there is like two triangles on the top and one's a triangle on the bottom,77,describer,1,NA,NA,895
that's like this.,77,describer,2,NA,NA,895
What's in the box?,77,matcher,1,NA,NA,896
This looks like a man with a triangle on his head.,82,describer,2,NA,NA,896
A man?,77,matcher,3,NA,NA,896
Yeah.,82,describer,4,NA,NA,896
I see blocks.,127,describer,1,NA,NA,897
I see.,128,matcher,2,NA,NA,897
"It looks like a, it looks like a person.",128,matcher,3,NA,NA,897
"It's so, it looks like it, stay still people,",127,describer,4,NA,NA,897
"it stays to, this guy is so small and it, it stays still.",127,describer,5,NA,NA,897
Blocks.,128,describer,1,NA,NA,898
It does look like a shoe.,127,matcher,2,NA,NA,898
What side does it have?,127,matcher,3,NA,NA,898
What side does it have?,127,matcher,4,NA,NA,898
What's blocks?,127,matcher,5,NA,NA,898
What side does the square have?,127,matcher,6,NA,NA,898
is this the left side?,127,matcher,7,NA,NA,898
I see a shoe,128,describer,8,NA,NA,898
Blocks.,128,describer,9,NA,NA,898
Why do what blocks mean?,127,matcher,10,NA,NA,898
I see a stay still person and a shoe.,127,matcher,11,NA,NA,898
I see.,128,describer,12,NA,NA,898
I have a stay still person and I see a shoe.,127,matcher,13,NA,NA,898
This one?,128,describer,14,NA,NA,898
A shoe.,128,describer,15,NA,NA,898
Is that a shoe?,127,matcher,16,NA,NA,898
A shoe.,128,describer,17,NA,NA,898
A shoe.,128,describer,18,NA,NA,898
This is a shoe.,127,matcher,19,NA,NA,898
"Is this a shoe, no?",127,matcher,20,NA,NA,898
I think that one’s a shoe.,127,matcher,21,NA,NA,898
I see a guy that has a leg and I will see a guy that has.,127,describer,1,NA,NA,899
A man that has like a tag on his back,128,describer,1,NA,NA,900
is it a shoe,127,matcher,2,NA,NA,900
"That's a man, that's not that’s a shoe.",127,describer,1,NA,NA,901
Now I see a funny shoe.,127,describer,2,NA,NA,901
Why is it a shoe?,128,describer,1,NA,NA,902
I see a face to a funny person.,127,describer,1,NA,NA,903
I have a face to a funny person.,127,describer,2,NA,NA,903
This one?,128,matcher,3,NA,NA,903
I see a cat's shoe.,128,describer,1,NA,NA,904
I see another shoe.,128,describer,2,NA,NA,904
"Can I already know what a shoe looks like, Dan?",128,describer,3,NA,NA,904
I see a shoe.,128,matcher,1,NA,NA,905
I see a stay still funny person.,127,describer,2,NA,NA,905
I found a people that stays still and then it's funny.,127,describer,3,NA,NA,905
That one’s a shoe,127,describer,4,NA,NA,905
Blocks.,128,describer,1,NA,NA,906
Blocks.,128,describer,2,NA,NA,906
Blocks.,128,describer,3,NA,NA,906
I don't know what blocks means.,127,matcher,4,NA,NA,906
I see a shoe and a stay still person.,127,matcher,5,NA,NA,906
Blocks.,128,describer,6,NA,NA,906
Blocks.,128,describer,7,NA,NA,906
It's a shoe.,127,matcher,8,NA,NA,906
I see a guy with a shoe holding a ball.,127,describer,1,NA,NA,907
I see a shoe in front of the guy.,127,describer,2,NA,NA,907
I see a shoe.,128,describer,1,NA,NA,908
I see a man with a foot in front of these.,127,describer,1,NA,NA,909
I think it was this one.,128,matcher,2,NA,NA,909
"That's a shoe, I said a man.",127,matcher,1,NA,NA,910
An arrow.,128,describer,2,NA,NA,910
This looks like an arrow.,128,describer,3,NA,NA,910
I see a shoe.,127,describer,1,NA,NA,911
A blocks,128,matcher,2,NA,NA,911
I see that.,129,describer,1,NA,NA,912
It's a spray.,129,describer,2,NA,NA,912
I see spray.,129,describer,3,NA,NA,912
I see a dog.,130,describer,1,NA,NA,913
I see another sprayer.,129,matcher,2,NA,NA,913
I see a dog.,130,describer,3,NA,NA,913
I see a sprayer.,129,matcher,4,NA,NA,913
A dog.,130,describer,5,NA,NA,913
It's the person.,129,describer,1,NA,NA,914
A person.,129,describer,2,NA,NA,914
A person.,129,describer,3,NA,NA,914
A person.,129,describer,4,NA,NA,914
It's the tag.,130,describer,1,NA,NA,915
It's the tag.,130,describer,2,NA,NA,915
This.,130,describer,3,NA,NA,915
It has a diamond at the top and it has a flick at the bottom.,130,describer,4,NA,NA,915
a sprayer!,129,describer,1,NA,NA,916
I'll just pick one.,130,matcher,2,NA,NA,916
I don't even know which one it is.,130,matcher,3,NA,NA,916
I see a sprayer.,129,describer,1,NA,NA,917
A sprayer.,129,describer,2,NA,NA,917
I see a tag.,130,describer,1,NA,NA,918
A tag?,129,matcher,2,NA,NA,918
I have a diamond at the top and a flick at the bottom.,130,describer,3,NA,NA,918
What is a flick?,129,matcher,4,NA,NA,918
"Something that, like, goes up a little.",130,describer,5,NA,NA,918
That's a flick.,130,describer,6,NA,NA,918
Pick.,130,describer,7,NA,NA,918
Pick.,130,describer,8,NA,NA,918
Just pick one.,130,describer,9,NA,NA,918
It’s a sprayer,129,describer,1,NA,NA,919
I don't know what that is.,130,matcher,2,NA,NA,919
That's a sprayer for this one.,129,describer,3,NA,NA,919
I don't know what that is.,130,matcher,4,NA,NA,919
I'm going to say more.,129,describer,5,NA,NA,919
Yeah.,129,describer,6,NA,NA,919
"Okay, I understand.",130,matcher,7,NA,NA,919
A tag.,130,describer,1,NA,NA,920
"There's a diamond at the top,",130,describer,2,NA,NA,920
and there's a flick at the bottom.,130,describer,3,NA,NA,920
A person.,129,describer,1,NA,NA,921
"Okay, I see a person.",130,describer,1,NA,NA,922
I see a sausage.,129,matcher,2,NA,NA,922
I see a person now.,129,describer,1,NA,NA,923
I see a person.,129,describer,2,NA,NA,923
I don't know which one it is.,130,matcher,3,NA,NA,923
There's two persons.,130,matcher,4,NA,NA,923
It's a person.,129,describer,5,NA,NA,923
Is it standing or standing?,130,matcher,6,NA,NA,923
I see a person and they’re wearing a back.,129,describer,7,NA,NA,923
A person.,130,describer,1,NA,NA,924
I see a sprayer.,129,describer,1,NA,NA,925
It's a triangle on top and a triangle on that way,129,describer,2,NA,NA,925
and then a flake on the bottom,129,describer,3,NA,NA,925
and then a square.,129,describer,4,NA,NA,925
A tag.,130,describer,1,NA,NA,926
A tag?,129,matcher,2,NA,NA,926
A tag?,129,matcher,3,NA,NA,926
Yes.,130,describer,4,NA,NA,926
That's the left box.,130,describer,5,NA,NA,926
It's a dinosaur!,131,describer,1,NA,NA,927
It's a dinosaur.,132,matcher,2,NA,NA,927
It's like a dancer.,132,describer,1,NA,NA,928
The banana.,131,describer,1,NA,NA,929
The banana.,132,matcher,2,NA,NA,929
It looks like a people.,132,describer,1,NA,NA,930
A dinosaur.,131,describer,1,NA,NA,931
A dinosaur.,132,matcher,2,NA,NA,931
A dinosaur.,132,describer,1,NA,NA,932
A dinosaur.,131,matcher,2,NA,NA,932
A dinosaur.,131,describer,1,NA,NA,933
What is it again?,131,describer,2,NA,NA,933
A banana.,131,describer,3,NA,NA,933
"Um, I don't know.",132,matcher,4,NA,NA,933
"Um, I don't know what that is.",132,describer,1,NA,NA,934
"Uh, the banana.",131,describer,1,NA,NA,935
Banana.,132,matcher,2,NA,NA,935
"Um, banana.",132,describer,1,NA,NA,936
"Uh, the banana.",131,matcher,2,NA,NA,936
The banana.,131,describer,1,NA,NA,937
Dinosaur.,132,describer,1,NA,NA,938
Dinosaur.,131,matcher,2,NA,NA,938
Dinosaur.,131,describer,1,NA,NA,939
Dinosaur.,132,matcher,2,NA,NA,939
Which one?,132,matcher,3,NA,NA,939
This one.,132,matcher,4,NA,NA,939
Banana.,132,describer,1,NA,NA,940
Banana.,131,matcher,2,NA,NA,940
"Uh, big, big dinosaur.",131,describer,1,NA,NA,941
Dinosaur.,132,matcher,2,NA,NA,941
um dog big big dinosaur,132,describer,1,NA,NA,942
"Big, big dinosaur.",131,matcher,2,NA,NA,942
There's a people in the square.,133,describer,1,NA,NA,943
There's a people in the square.,134,matcher,2,NA,NA,943
There's a house with a diamond.,134,describer,1,NA,NA,944
There's a house with a diamond on the top.,134,describer,2,NA,NA,944
Okay.,133,matcher,3,NA,NA,944
It’s your turn to tell?,133,describer,1,NA,NA,945
There's a dog in the square.,133,describer,2,NA,NA,945
"Wait, which one is the dog?",134,matcher,3,NA,NA,945
There's a dog.,133,describer,4,NA,NA,945
There's a steep hill with a box,134,describer,1,NA,NA,946
and some triangles on top.,134,describer,2,NA,NA,946
They're on top of each other,134,describer,3,NA,NA,946
and?,133,matcher,4,NA,NA,946
and that’s all,134,describer,5,NA,NA,946
They're just in the box.,134,describer,6,NA,NA,946
"There's someone, there's a person sitting in the square.",133,describer,1,NA,NA,947
I see the same thing.,134,describer,1,NA,NA,948
"A steep hill, one,",134,describer,2,NA,NA,948
"one,",134,describer,3,NA,NA,948
it's a person with two triangles on his head?,134,describer,4,NA,NA,948
I see a dog with a triangle.,133,describer,1,NA,NA,949
I see some kind of creature,134,describer,1,NA,NA,950
"that if this is up,",134,describer,2,NA,NA,950
one is down like this,134,describer,3,NA,NA,950
and it's heading for him down,134,describer,4,NA,NA,950
and they'll sway on his back.,134,describer,5,NA,NA,950
Okay.,133,matcher,6,NA,NA,950
There's a person with a diamond on the top.,133,describer,1,NA,NA,951
"I see, I see, I see",134,describer,1,NA,NA,952
"a whale going down,",134,describer,2,NA,NA,952
square at the top,134,describer,3,NA,NA,952
and a triangle to hold it up.,134,describer,4,NA,NA,952
Okay.,133,matcher,5,NA,NA,952
There's a mountain with some triangles.,133,describer,1,NA,NA,953
Same thing.,134,describer,1,NA,NA,954
"So we've got a creature like this,",134,describer,2,NA,NA,954
"like this, trying to go on the back.",134,describer,3,NA,NA,954
Okay.,133,matcher,4,NA,NA,954
There's a mountain with some triangles.,133,describer,1,NA,NA,955
I think I have a fish with the diamond on the top.,134,describer,1,NA,NA,956
I see,133,describer,1,NA,NA,957
a dog with some triangle.,133,describer,2,NA,NA,957
Okay.,134,matcher,3,NA,NA,957
"I say, say,",134,describer,1,NA,NA,958
"creature like this,",134,describer,2,NA,NA,958
down,134,describer,3,NA,NA,958
and a diamond on the back.,134,describer,4,NA,NA,958
It looks like...,135,describer,1,NA,NA,959
What do you mean if they say it?,136,matcher,2,NA,NA,959
It looks like a man with some squares.,135,describer,3,NA,NA,959
A square in his teeth.,135,describer,4,NA,NA,959
Who had the dog...,136,matcher,5,NA,NA,959
Who had...,136,matcher,6,NA,NA,959
Who had the triangle?,136,matcher,7,NA,NA,959
I don't have anything in the box.,135,matcher,1,NA,NA,960
This one was this.,135,matcher,2,NA,NA,960
I don't know what it is.,135,matcher,3,NA,NA,960
It's kind of like a shape.,135,matcher,4,NA,NA,960
I don't know what it is either.,136,describer,5,NA,NA,960
And I just like to say to me too.,136,describer,6,NA,NA,960
Mine looks like this.,135,matcher,7,NA,NA,960
This one looks like a sun and  stairs.,135,matcher,8,NA,NA,960
This one looks like a girl that is kneeling down.,135,matcher,9,NA,NA,960
The girl has the tape.,136,describer,10,NA,NA,960
The girl that has the tape.,136,describer,11,NA,NA,960
The girl that has the dress.,136,describer,12,NA,NA,960
The girl.,135,matcher,13,NA,NA,960
A tower.,135,describer,1,NA,NA,961
And stairs.,135,describer,2,NA,NA,961
That one gives me the stairs and that one gives me the tower.,136,matcher,3,NA,NA,961
It is a tower.,135,describer,4,NA,NA,961
Power?,136,matcher,5,NA,NA,961
Tower!,135,describer,6,NA,NA,961
Mine has a tail and a man who has a shoe on his back.,136,describer,1,NA,NA,962
The one that has the tail.,136,describer,2,NA,NA,962
Mind is in the mean.,135,matcher,3,NA,NA,962
"The tail, the tad.",136,describer,4,NA,NA,962
The tad?,135,matcher,5,NA,NA,962
I don't know.,136,describer,6,NA,NA,962
What does it look like to you?,135,matcher,7,NA,NA,962
A tad.,136,describer,8,NA,NA,962
A tad?,135,matcher,9,NA,NA,962
No.,136,describer,10,NA,NA,962
A tad.,136,describer,11,NA,NA,962
A tad?,135,matcher,12,NA,NA,962
No.,136,describer,13,NA,NA,962
I think it's like a circle.,135,matcher,14,NA,NA,962
Do you see a circle?,135,matcher,15,NA,NA,962
No.,136,describer,16,NA,NA,962
Tell me what shapes you see in your cave.,135,matcher,17,NA,NA,962
"I see two triangle, a triangle, and one triangle, and a big triangle.",136,describer,18,NA,NA,962
"OK, that will remind me of the person.",135,matcher,19,NA,NA,962
How does he make that noise?,135,describer,1,NA,NA,963
My hand.,136,matcher,2,NA,NA,963
I see one shape that is like...,135,describer,3,NA,NA,963
"It's like, you know, like a thing, like this, and this, and it has like that.",135,describer,4,NA,NA,963
"A triangle, and a square, and a big, like...",135,describer,5,NA,NA,963
"Well, it connects like a square.",135,describer,6,NA,NA,963
Does it have like a square?,135,describer,7,NA,NA,963
And it's maybe a rectangle?,135,describer,8,NA,NA,963
I don't know what shape.,135,describer,9,NA,NA,963
No?,136,matcher,10,NA,NA,963
I don't know.,136,describer,1,NA,NA,964
"Oh, they were doing the black box on the tower.",136,describer,2,NA,NA,964
No.,136,describer,3,NA,NA,964
Who made this guy?,135,matcher,4,NA,NA,964
Did you buy him?,136,describer,5,NA,NA,964
A door?,136,describer,6,NA,NA,964
A door.,136,describer,7,NA,NA,964
A door?,136,describer,8,NA,NA,964
I don't know.,136,describer,9,NA,NA,964
A door?,136,describer,10,NA,NA,964
I don't see a door in here.,135,matcher,11,NA,NA,964
I see a door with a square.,135,describer,1,NA,NA,965
"No, the guy who put it on his shoe.",136,matcher,2,NA,NA,965
Do you have the one that has a square up and a door and a thing that links this?,135,describer,3,NA,NA,965
This one.,136,matcher,4,NA,NA,965
"[id170], what do you think it looks like?",135,matcher,1,NA,NA,966
I might put in a taytan house and see what [incomprehensible] dress,136,describer,2,NA,NA,966
I think it’s this one,135,matcher,3,NA,NA,966
It's a girl that is kneeling down.,135,describer,1,NA,NA,967
Is that the other one?,136,matcher,2,NA,NA,967
The other one with the tower.,136,matcher,3,NA,NA,967
What does it look like to you?,135,matcher,1,NA,NA,968
"A man who taken her pudding on his tooth, and a tower.",136,describer,2,NA,NA,968
"It looks like a door, a square, and one like this, again.",135,describer,1,NA,NA,969
It looks like this.,135,describer,2,NA,NA,969
It's like this.,135,describer,3,NA,NA,969
"It looks like a little, like that, and the square on top, and the door.",135,describer,4,NA,NA,969
I see a door with a man taking his shoe off.,136,describer,1,NA,NA,970
Again?,135,matcher,2,NA,NA,970
Let me click it.,135,matcher,3,NA,NA,970
It is stairs.,135,describer,1,NA,NA,971
Stairs.,135,describer,2,NA,NA,971
I see a tower and chairs,136,describer,1,NA,NA,972
I see a tower in there,136,describer,2,NA,NA,972
A tower.,136,describer,3,NA,NA,972
The one in the black box is a girl that is kneeling down.,135,describer,1,NA,NA,973
Other one.,135,describer,2,NA,NA,973
I see a dad who's taking off his shoe.,136,describer,1,NA,NA,974
I see. A foot. A foot.,137,describer,1,NA,NA,975
I see a kid,137,describer,1,NA,NA,976
This one.,138,matcher,2,NA,NA,976
I see a kitty.,137,describer,1,NA,NA,977
"Look, it's a little baby.",137,describer,2,NA,NA,977
I saw bunny.,138,describer,1,NA,NA,978
Bunny.,138,describer,2,NA,NA,978
I see a foot.,137,describer,1,NA,NA,979
I forgot it.,137,describer,2,NA,NA,979
I see nothing.,137,describer,1,NA,NA,980
Nothing.,137,describer,2,NA,NA,980
See more.,137,describer,3,NA,NA,980
"Yeah, a little, a little, all.",137,describer,4,NA,NA,980
Look.,137,describer,1,NA,NA,981
And Rosie. I see Rosie.,137,describer,2,NA,NA,981
And Rosie.,137,describer,3,NA,NA,981
Nothing.,137,describer,4,NA,NA,981
Uh.,139,describer,1,NA,NA,982
It's pointing on the top.,139,describer,2,NA,NA,982
it has triangles,140,describer,1,NA,NA,983
triangles,139,matcher,2,NA,NA,983
Triangles in the bottom.,139,describer,1,NA,NA,984
There's a swirl on the top.,139,describer,2,NA,NA,984
And that's what it looks like.,139,describer,3,NA,NA,984
"It has a diamond, and a triangle on the top.",140,describer,1,NA,NA,985
Triangle … But this is a swirl on the top.,139,matcher,2,NA,NA,985
So it might be this one?,139,matcher,3,NA,NA,985
It has one triangle on the bottom.,140,describer,4,NA,NA,985
triangle on the …,139,matcher,5,NA,NA,985
"So there's two triangles on the top,",139,describer,1,NA,NA,986
and then the bottom there is...,139,describer,2,NA,NA,986
kind of a triangle.,139,describer,3,NA,NA,986
It has triangles,140,describer,1,NA,NA,987
Triangles and diamonds on the top.,140,describer,2,NA,NA,987
"So there's a swirl on the top,",139,describer,1,NA,NA,988
and there's triangles on the bottom.,139,describer,2,NA,NA,988
It has a diamond on the top.,140,describer,1,NA,NA,989
"There's a top, so there's this one.",139,matcher,2,NA,NA,989
"There's a swirl on the top,",139,describer,1,NA,NA,990
and there's triangles on the bottom.,139,describer,2,NA,NA,990
It has a diamond and a triangle.,140,describer,1,NA,NA,991
It has a diamond and a triangle on the top.,140,describer,2,NA,NA,991
Diamond and triangle?,139,matcher,3,NA,NA,991
Is it this one?,139,matcher,4,NA,NA,991
It has two triangles.,139,describer,1,NA,NA,992
It has a diamond on the top.,140,describer,1,NA,NA,993
There's a swirl on the top.,139,describer,1,NA,NA,994
There's a diamond on the top.,140,describer,1,NA,NA,995
It has a diamond on the top.,139,describer,1,NA,NA,996
It has two triangles on the top.,140,describer,1,NA,NA,997
Is it a boot?,86,matcher,1,NA,NA,998
"Oh, is it a boot?",86,matcher,2,NA,NA,998
This is like a,141,describer,3,NA,NA,998
is it a good guess for you?,86,matcher,4,NA,NA,998
"It's a, I know how to do this game with the box, but I don't know what it is.",141,describer,5,NA,NA,998
It has no box.,141,describer,6,NA,NA,998
"It has a diamond at the top, like a face.",141,describer,7,NA,NA,998
It has a whole body.,141,describer,8,NA,NA,998
It has like a little tiny point on the top.,141,describer,9,NA,NA,998
It's a little like a pointy.,141,describer,10,NA,NA,998
It has a pointy like over here.,141,describer,11,NA,NA,998
"I don't really know what it is, but I'll take a good guess.",86,matcher,12,NA,NA,998
I think it's this one.,86,matcher,13,NA,NA,998
Maybe this.,141,describer,1,NA,NA,999
This is an exercise like this.,141,describer,2,NA,NA,999
"This is an exercise like this, but maybe let's just press it.",141,describer,3,NA,NA,999
"Wait, I know what it is.",86,matcher,4,NA,NA,999
It's the one earlier.,86,describer,1,NA,NA,1000
That's the one I didn't get right.,86,describer,2,NA,NA,1000
But it looks like...,86,describer,3,NA,NA,1000
I just told her!,86,describer,4,NA,NA,1000
Maybe over here.,141,matcher,5,NA,NA,1000
It's the one I got wrong.,86,describer,6,NA,NA,1000
There's a square on the back and the head is going down.,86,describer,7,NA,NA,1000
It's this one.,86,describer,1,NA,NA,1001
It's this one.,86,describer,2,NA,NA,1001
It's kind of rainbow.,86,describer,3,NA,NA,1001
It's kind of a rainbow.,86,describer,4,NA,NA,1001
It's a rainbow spinner wheelie.,86,describer,5,NA,NA,1001
You might want to push it,86,describer,6,NA,NA,1001
back down,86,describer,7,NA,NA,1001
to see the rainbows.,86,describer,8,NA,NA,1001
It's kind of shiny.,86,describer,9,NA,NA,1001
And it goes this way.,86,describer,10,NA,NA,1001
And the points go this way.,86,describer,11,NA,NA,1001
This way and that way.,86,describer,12,NA,NA,1001
Both ways.,86,describer,13,NA,NA,1001
She's definitely going to know it.,86,describer,14,NA,NA,1001
I know this.,86,describer,15,NA,NA,1001
Please don't take that one.,86,describer,16,NA,NA,1001
Not the point behind the person.,86,describer,17,NA,NA,1001
It's the other one.,86,describer,18,NA,NA,1001
The one on this side.,86,describer,19,NA,NA,1001
You said this one?,141,matcher,20,NA,NA,1001
