text,player_id,role,message_number,message_irrelevant,time_stamp,trial_id
And it's not the one that looks like he has knees?,293,matcher,4,NA,NA,8423
It looks like he has knees.,294,describer,5,NA,NA,8423
"OK, I know which one you're talking about. Which is #3?",293,matcher,1,NA,NA,8425
"Kinda looks like the figure is standing up now. One leg is higher than the other, no knees. The tilted square head looks like it is about to fall off the figure. The head is on the right of the figure and the two legs are on the left of the figure.",294,describer,2,NA,NA,8425
So it's the one where he's standing on one leg but with the other leg to the left in the picture and not to the right?,293,matcher,3,NA,NA,8425
The legs are both on the left side of the picture. One on the ground and one isn't on the ground.,294,describer,4,NA,NA,8425
OK. Which is the fourth picture?,293,matcher,1,NA,NA,8426
Fourth picture is kind of hard to explain. It has a tilted square at the top in the middle of the picture. Underneath the square is just part of the figure. On the right there are two sharp edges. The left of the picture looks like a half of a giant square.,294,describer,2,NA,NA,8426
Does it sort of look like someone in a cape pointing right?,293,matcher,3,NA,NA,8426
"No, that one is number 10, I think. This figure doesn't look like a person...like the other figures kind of do, lol.",294,describer,1,NA,NA,8427
"his figure doesn't look like a person...like the other figures kind of do, lol.",294,describer,4,NA,NA,8426
But it basically looks like a tilted square and a rectangle with parts cut out of the right?,293,matcher,5,NA,NA,8426
Yes.,294,describer,6,NA,NA,8426
Is number 10 the one where the person has a spike coming out of its back or a straight back?,293,matcher,2,NA,NA,8427
There's a spike coming out of it.,294,describer,3,NA,NA,8427
Which number is the one where the back is straight but otherwise it is similar to number 10?,293,matcher,1,NA,NA,8428
That would be 5.,294,describer,2,NA,NA,8428
Number 10 has the spike coming out of it.,294,describer,4,NA,NA,8427
Which one looks like a man in a robe pointing left?,293,matcher,1,NA,NA,8429
7.0,294,describer,2,NA,NA,8429
Which one looks like a man with both his arms in the air?,293,matcher,1,NA,NA,8430
6.0,294,describer,2,NA,NA,8430
Which one looks like a person standing on one leg with their other leg in the right in the photo?,293,matcher,1,NA,NA,8431
8.0,294,describer,2,NA,NA,8431
"bunny ears is 9, right?",293,matcher,2,NA,NA,8424
Yes.,294,describer,3,NA,NA,8424
"Of the last three (10,11,12) which one is seated facing left?",293,matcher,1,NA,NA,8432
"12, last one.",294,describer,2,NA,NA,8432
Which one has a spike coming out of its stomach?,293,matcher,5,NA,NA,8427
10.0,294,describer,6,NA,NA,8427
"Okay, I think we match",293,matcher,7,NA,NA,8427
"In the new board, where is the man with the arms in the air?",293,matcher,1,NA,NA,8433
2.0,294,describer,2,NA,NA,8433
Where is the one standing on one leg with the other one pointed right?,293,matcher,1,NA,NA,8434
6.0,294,describer,2,NA,NA,8434
where is the one with the bunny ears?,293,matcher,1,NA,NA,8435
1.0,294,describer,2,NA,NA,8435
where is the one sitting with knees?,293,matcher,1,NA,NA,8436
Facing which way?,294,describer,2,NA,NA,8436
left,293,matcher,3,NA,NA,8436
7.0,294,describer,4,NA,NA,8436
Which one is the titled square on top of the rectangle with stuff cut out of it?,293,matcher,1,NA,NA,8437
5.0,294,describer,2,NA,NA,8437
Which one is the one kneeling and sort of doing the funky chicken?,293,matcher,1,NA,NA,8438
12.0,294,describer,2,NA,NA,8438
There are two facing right with spikes coming out of their stomachs. Where is the one with the straight back and the spike coming out of their back respectively?,293,matcher,1,NA,NA,8439
Number 9 has the straight back.,294,describer,2,NA,NA,8439
Number 11 has the one coming out of the back.,294,describer,1,NA,NA,8440
Which is the one where the person is standing on one foot and their other foot is to the left?,293,matcher,1,NA,NA,8441
3.0,294,describer,2,NA,NA,8441
Which one is sitting facing left but doesn't look like it has knees?,293,matcher,1,NA,NA,8442
8.0,294,describer,2,NA,NA,8442
Which one is the person wearing a robe and point left?,293,matcher,1,NA,NA,8443
4.0,294,describer,2,NA,NA,8443
"Here's what I have in order: bunny ears (1),",293,matcher,3,NA,NA,8435
"arms in air (2),",293,matcher,3,NA,NA,8433
"standing on one leg, other leg to the left (3),",293,matcher,3,NA,NA,8441
"robe pointing left (4),",293,matcher,3,NA,NA,8443
"tilted square, rectangle stuff cut out of it (5),",293,matcher,3,NA,NA,8437
"standing on one leg, other leg to the right (6),",293,matcher,3,NA,NA,8434
"sitting with knees (7),",293,matcher,5,NA,NA,8436
"sitting without knees (8),",293,matcher,3,NA,NA,8442
"spike coming out of stomach, straight back (9),",293,matcher,3,NA,NA,8439
"tilted square, rectangle with no stuff cut out (10),",293,matcher,1,NA,NA,8444
spike coming out of both back and stomach (11),293,matcher,2,NA,NA,8440
and funky chicken (12).,293,matcher,3,NA,NA,8438
Is that right?,293,matcher,4,TRUE,NA,8438
"Yeah, looks right to me.",294,describer,5,TRUE,NA,8438
"Here's what I have for 1-6: 1) tilted square, rectangle nothing cut out",293,matcher,1,NA,NA,8445
"2) spikes coming out of back and stomach,",293,matcher,1,NA,NA,8446
"3) standing on one leg, other leg to the left,",293,matcher,1,NA,NA,8447
4) sitting facing left no knees,293,matcher,1,NA,NA,8448
"5) standing on one leg, other leg to the right",293,matcher,1,NA,NA,8449
"6) titled square, rectangle with stuff cut out. Should these be moved?",293,matcher,1,NA,NA,8450
Yeah. On mine it's: 1.) Rectangle with stuff cut out of it.,294,describer,2,NA,NA,8445
"2.) Standing on one leg, one leg pointed to the right.",294,describer,2,NA,NA,8446
"3.) Figure with spike coming out of stomach, no straight back.",294,describer,2,NA,NA,8447
"4.) Rectangle, nothing cut out.",294,describer,2,NA,NA,8448
"5.) Figure sitting on the ground, facing left, with knees.",294,describer,2,NA,NA,8449
"6.) Figure sitting on the ground, facing left, no knees.",294,describer,2,NA,NA,8450
What are 7-12?,293,matcher,3,TRUE,NA,8450
"7.) Figure in a robe, pointing to the left.",294,describer,1,NA,NA,8451
"8.) Figure with the spike coming out of the stomach, straight back.",294,describer,1,NA,NA,8452
"9.) Figure looks like its kneeling, facing to the right.",294,describer,1,NA,NA,8453
10.) Bunny ears.,294,describer,1,NA,NA,8454
"11.) Figure facing to the left, standing on one leg with the other leg in the air, on the left side.",294,describer,1,NA,NA,8455
12.) Figure with the arms in the air.,294,describer,1,NA,NA,8456
"okay, I think this matches",293,matcher,2,TRUE,NA,8456
What do you have for 1-6?,293,matcher,1,TRUE,NA,8457
"1.) Figure sitting, facing to the left, no knees.",294,describer,2,NA,NA,8457
"2.) Figure standing on one leg, other leg pointing to the right.",294,describer,1,NA,NA,8458
"3.) Figure kneeling, facing to the right.",294,describer,1,NA,NA,8459
"4.) Figure sitting, facing to the left, with knees.",294,describer,1,NA,NA,8460
"5.) Figure with spike coming out of the stomach, straight back.",294,describer,1,NA,NA,8461
"6.) Figure standing on one leg, other leg pointing to the left.",294,describer,1,NA,NA,8462
"Cool, 7-12?",293,matcher,2,TRUE,NA,8462
7.) Rectangle with nothing cut out.,294,describer,1,NA,NA,8463
8.) Figure with the arms in the air.,294,describer,1,NA,NA,8464
"9.) Figure with a spike coming out of the stomach, no straight back.",294,describer,1,NA,NA,8465
10.) Figure with the man pointing to the left.,294,describer,1,NA,NA,8466
11.) Bunny ears.,294,describer,1,NA,NA,8467
12.) Rectangle with parts cut out.,294,describer,1,NA,NA,8468
1.) Figure with straight back and spike coming out of the stomach.,294,describer,1,NA,NA,8469
2.) Figure of the man pointing left.,294,describer,1,NA,NA,8470
3.) Figure with no straight back and a spike coming out of the stomach.,294,describer,1,NA,NA,8471
4.) Rectangle with parts cut out.,294,describer,1,NA,NA,8472
5.) Figure standing on one leg with other leg pointing left.,294,describer,1,NA,NA,8473
6.) Figure of a man with his arms in the air.,294,describer,1,NA,NA,8474
"7.) Figure sitting, facing left, with knees.",294,describer,1,NA,NA,8475
8.) Bunny ears.,294,describer,1,NA,NA,8476
"9.) Figure sitting, facing left, no knees.",294,describer,1,NA,NA,8477
"10.) Figure standing on one leg, other leg pointing right.",294,describer,1,NA,NA,8478
11.) Rectangle with no parts cut out.,294,describer,1,NA,NA,8479
"12.) Figure kneeling, facing to the right.",294,describer,1,NA,NA,8480
"Awesome, thanks!",293,matcher,2,TRUE,NA,8480
"Awesome, okay. 1.) Figure kneeling, facing right, no straight back, spike coming out of the stomach.",294,describer,1,NA,NA,8481
"2.) Rectangle, no parts cut out. 3.) Figure kneeling, facing to the right. 4.) Figure sitting, facing left, no knees. 5.) Figure standing on one leg, other leg pointing right. 6.) Bunny ears.",294,describer,1,NA,NA,8482
"3.) Figure kneeling, facing to the right. 4.) Figure sitting, facing left, no knees. 5.) Figure standing on one leg, other leg pointing right. 6.) Bunny ears.",294,describer,1,NA,NA,8483
"4.) Figure sitting, facing left, no knees. 5.) Figure standing on one leg, other leg pointing right. 6.) Bunny ears.",294,describer,1,NA,NA,8484
"5.) Figure standing on one leg, other leg pointing right. 6.) Bunny ears.",294,describer,1,NA,NA,8485
6.) Bunny ears.,294,describer,1,NA,NA,8486
"7.) Figure standing on one leg, other leg in the air on the left.",294,describer,1,NA,NA,8487
"8.) Figure sitting, facing left, with knees.",294,describer,1,NA,NA,8488
9.) Figure of the man pointing left.,294,describer,1,NA,NA,8489
10.) Rectangle with parts cut out.,294,describer,1,NA,NA,8490
11.) Figure of the man with his arms in the air.,294,describer,1,NA,NA,8491
"12.) Figure sitting, facing right, straight back, spike coming out of the stomach.",294,describer,1,NA,NA,8492
first resting or sitting with back to right,295,describer,1,NA,NA,8493
next bunny,295,describer,1,NA,NA,8494
next serving tea with bent knees,295,describer,1,NA,NA,8495
warrior lunge back leg to the left,295,describer,1,NA,NA,8496
falling backward,295,describer,1,NA,NA,8497
last on this row kneeling with arms spread,295,describer,1,NA,NA,8498
are you ok with those?,295,describer,2,TRUE,NA,8498
Yup,296,matcher,3,TRUE,NA,8498
next line: first one wrapped up like baby or burrito,295,describer,1,NA,NA,8499
serving tea with straight legs to left,295,describer,1,NA,NA,8500
geisha style arm almost covering face,295,describer,1,NA,NA,8501
serving tea on knees to the right,295,describer,1,NA,NA,8502
zombie or walking dead,295,describer,1,NA,NA,8503
flamingo with the leg up and arms out,295,describer,1,NA,NA,8504
Good to go,296,matcher,2,TRUE,NA,8504
submitting,296,matcher,3,TRUE,NA,8504
first row 1: walking dead zombie,295,describer,1,NA,NA,8505
Woah wth,296,matcher,2,TRUE,NA,8505
My board of images is just a gray box,296,matcher,3,TRUE,NA,8505
we will try again,295,describer,4,TRUE,NA,8505
Mine says round two,295,describer,5,TRUE,NA,8505
Let me know when you're ready,295,describer,6,TRUE,NA,8505
Ready,296,matcher,7,TRUE,NA,8505
My board just reappeard,296,matcher,8,TRUE,NA,8505
Ok,295,describer,9,TRUE,NA,8505
first row 1: walking dead zombie,295,describer,10,NA,NA,8505
2: flamingo leg kicked out arms open,295,describer,1,NA,NA,8506
3: resting bunny,295,describer,1,NA,NA,8507
4: runner's lunge with head back and one arm up,295,describer,1,NA,NA,8508
5: serving tea to the left in robe with toes out,295,describer,1,NA,NA,8509
6: kneeling with arms spread,295,describer,1,NA,NA,8510
Ready for next line? Let me know when,295,describer,2,TRUE,NA,8510
Yeah,296,matcher,3,TRUE,NA,8510
Im not sure what you mean for 4,296,matcher,2,NA,NA,8508
"4: one leg laying on ground, with one foot slightly lifted and head is leaning back with a raised arm",295,describer,3,NA,NA,8508
how about this: falling bride,295,describer,4,NA,NA,8508
better?,295,describer,5,NA,NA,8508
Sure,296,matcher,6,NA,NA,8508
Im good with 1-6 now I think,296,matcher,7,TRUE,NA,8508
4: dancing bride with long train,295,describer,8,NA,NA,8508
ok,295,describer,9,NA,NA,8508
next line,295,describer,10,TRUE,NA,8508
7: burrito,295,describer,1,NA,NA,8511
8: sitting down with head hung low,295,describer,1,NA,NA,8512
9: falling backward with open arms,295,describer,1,NA,NA,8513
"10: ninja, straight left side like retangle",295,describer,1,NA,NA,8514
11: serving tea with bent knees,295,describer,1,NA,NA,8515
12 serving tea on knees,295,describer,1,NA,NA,8516
Think Im good,296,matcher,2,TRUE,NA,8516
"ok, just let me know if I need to clarify anything",295,describer,1,TRUE,NA,8517
yay!,295,describer,2,TRUE,NA,8517
amazing,295,describer,3,TRUE,NA,8517
Much better,296,matcher,4,TRUE,NA,8517
Youre looking at them left to right,296,matcher,5,TRUE,NA,8517
so that makes more sense now,296,matcher,6,TRUE,NA,8517
"same clues, sorry if I was confusing",295,describer,7,TRUE,NA,8517
No I was looking right to left so it was just different. I understand better now,296,matcher,8,TRUE,NA,8517
First line: 1: serving tea to the left with robe on and toes out,295,describer,9,NA,NA,8517
2: serving tea on knees,295,describer,1,NA,NA,8518
3: falling backward with arms open,295,describer,1,NA,NA,8519
4: bride dancing with long train,295,describer,1,NA,NA,8520
5: rabbit sitting,295,describer,1,NA,NA,8521
6: Flamingo with raised leg and arms extended,295,describer,1,NA,NA,8522
5 rabbit sitting is a long left side right?,296,matcher,2,NA,NA,8521
With back on the left correct?,296,matcher,3,NA,NA,8521
5 rabbit with two long ears with back to the left,295,describer,4,NA,NA,8521
Okay,296,matcher,5,NA,NA,8521
Thank you,296,matcher,6,NA,NA,8521
Next line?,295,describer,7,TRUE,NA,8521
Yes,296,matcher,8,TRUE,NA,8521
7: man sitting with back to the right,295,describer,1,NA,NA,8523
"8: ninja, long rectangular side",295,describer,1,NA,NA,8524
9: burrito,295,describer,1,NA,NA,8525
10: kneeling with open arms and feet on ground,295,describer,1,NA,NA,8526
11: serving tea with bent knees,295,describer,1,NA,NA,8527
12 walking dead zombie,295,describer,1,NA,NA,8528
Think Im good,296,matcher,2,TRUE,NA,8528
Amazing again!,295,describer,1,TRUE,NA,8529
:),296,matcher,2,TRUE,NA,8529
First line: 1: ninja,295,describer,3,NA,NA,8529
"Ive got the clues now, so if you use the same ones we'll be good to go",296,matcher,4,TRUE,NA,8529
2: rabbitt,295,describer,1,NA,NA,8530
3: serving tea with bent knees,295,describer,1,NA,NA,8531
4: man resting,295,describer,1,NA,NA,8532
4: serving tea to the left with robe and toes out,295,describer,2,NA,NA,8532
sorry!:,295,describer,3,NA,NA,8532
5: serving tea to the left with robe and toes out,295,describer,1,NA,NA,8533
6: burrito,295,describer,1,NA,NA,8534
1-6 good,296,matcher,2,TRUE,NA,8534
7: bride,295,describer,1,NA,NA,8535
8: kneeling arms open,295,describer,1,NA,NA,8536
9: walking dead,295,describer,1,NA,NA,8537
10: kneeling serving tea to the left,295,describer,1,NA,NA,8538
11: falling back,295,describer,1,NA,NA,8539
12: flamingo,295,describer,1,NA,NA,8540
for 10,296,matcher,2,NA,NA,8538
you mean serving tea to the right?,296,matcher,3,NA,NA,8538
omg went too fast,295,describer,4,NA,NA,8538
10: kneeling serving tea to the right,295,describer,5,NA,NA,8538
Okay good,296,matcher,6,NA,NA,8538
There we go!,296,matcher,1,TRUE,NA,8541
"1: kneeling serving tea to the right, this time I do mean right",295,describer,2,NA,NA,8541
2: kneeling with open arms,295,describer,1,NA,NA,8542
3: serving tea in robe with toes out,295,describer,1,NA,NA,8543
4: ninja,295,describer,1,NA,NA,8544
5: bride,295,describer,1,NA,NA,8545
6: flamingo,295,describer,1,NA,NA,8546
7: walking dead,295,describer,1,NA,NA,8547
8: serving tea with bent knees to the right,295,describer,1,NA,NA,8548
9: falling bacj,295,describer,1,NA,NA,8549
10: rabbit,295,describer,1,NA,NA,8550
1: man sitting,295,describer,3,NA,NA,8541
11: man sitting,295,describer,1,NA,NA,8551
12: burrito,295,describer,1,NA,NA,8552
Nice!,296,matcher,1,TRUE,NA,8553
we are on a roll!,295,describer,2,TRUE,NA,8553
1: ninja,295,describer,3,NA,NA,8553
Finish strong :),296,matcher,4,TRUE,NA,8553
2: man sitting,295,describer,1,NA,NA,8554
3: zombie,295,describer,1,NA,NA,8555
4: kneeling with open arms,295,describer,1,NA,NA,8556
5: bride,295,describer,1,NA,NA,8557
6: rabbit,295,describer,1,NA,NA,8558
7: falling back,295,describer,1,NA,NA,8559
8: flamingo,295,describer,1,NA,NA,8560
9: serving tea in robe with toes out,295,describer,1,NA,NA,8561
10: burrito,295,describer,1,NA,NA,8562
11: serving tea with bent knees to the right,295,describer,1,NA,NA,8563
11 bent,296,matcher,2,NA,NA,8563
12 kneeling?,296,matcher,1,NA,NA,8564
12: kneeling serving tea,295,describer,2,NA,NA,8564
Okay,296,matcher,3,NA,NA,8564
If we dont chat again great job :). Apologize for first one!,296,matcher,4,TRUE,NA,8564
this was fun,295,describer,5,TRUE,NA,8564
great job partner :),295,describer,6,TRUE,NA,8564
You as well,296,matcher,7,TRUE,NA,8564
Have a good day,296,matcher,8,TRUE,NA,8564
11 looks like a person sitting,297,describer,1,NA,NA,8565
Got it,298,matcher,2,NA,NA,8565
12 looks like a person kneeling,297,describer,1,NA,NA,8566
Facing right?,298,matcher,2,NA,NA,8566
yes,297,describer,3,NA,NA,8566
Got it,298,matcher,4,NA,NA,8566
10 looks like a person Ice skating,297,describer,1,NA,NA,8567
With one leg extended to the back?,298,matcher,2,NA,NA,8567
yes,297,describer,3,NA,NA,8567
Got it,298,matcher,4,NA,NA,8567
4 looks like a person laying flat with arms outstretched,297,describer,1,NA,NA,8568
On his back?,298,matcher,2,NA,NA,8568
yes,297,describer,3,NA,NA,8568
Got it,298,matcher,4,NA,NA,8568
2 this may be confusing but it reminds me of isthmus from the emperors new groove,297,describer,1,NA,NA,8569
LOL..no clue.,298,matcher,2,NA,NA,8569
ok 2 square head with a bow on top,297,describer,3,NA,NA,8569
Almost like a rabbit?,298,matcher,4,NA,NA,8569
yes,297,describer,5,NA,NA,8569
Got it,298,matcher,6,NA,NA,8569
5 reminds me of a priest holding a offering tray,297,describer,1,NA,NA,8570
With a diamond head?,298,matcher,2,NA,NA,8570
yes,297,describer,3,NA,NA,8570
Got it,298,matcher,4,NA,NA,8570
6 someone dancing,297,describer,1,NA,NA,8571
Someone with a duck bill dancing?,298,matcher,2,NA,NA,8571
with a long gown on to the left,297,describer,3,NA,NA,8571
And a diamond head?,298,matcher,4,NA,NA,8571
no square head,297,describer,5,NA,NA,8571
Got it (I think),298,matcher,6,NA,NA,8571
ok 9 is the one with a diamond head and duck bill,297,describer,1,NA,NA,8572
Got it,298,matcher,2,NA,NA,8572
8 diamond head with half a square body,297,describer,1,NA,NA,8573
OK,298,matcher,2,NA,NA,8573
this is hard,297,describer,3,NA,NA,8573
I know. They should give us $72 in bonuses.,298,matcher,4,TRUE,NA,8573
7 reminds me of a caveman with one foot extended and his head is not directly centered on his body and I agree with that,297,describer,1,NA,NA,8574
"Got that, I think. He has two distinct legs; right?",298,matcher,2,NA,NA,8574
yes,297,describer,3,NA,NA,8574
Got it,298,matcher,4,NA,NA,8574
1 has a square head with a triangle hanging off of the square,297,describer,1,NA,NA,8575
Got it.,298,matcher,2,NA,NA,8575
is that all of them,297,describer,3,TRUE,NA,8575
"Geez, I hope so.",298,matcher,4,TRUE,NA,8575
And there are six rounds?,298,matcher,5,TRUE,NA,8575
yeah,297,describer,6,TRUE,NA,8575
Whew.,298,matcher,7,TRUE,NA,8575
lol,297,describer,8,TRUE,NA,8575
OK. I'll submit.,298,matcher,9,TRUE,NA,8575
We got them all right.,298,matcher,1,TRUE,NA,8576
Great directing. You get the Oscar on that one.,298,matcher,2,TRUE,NA,8576
yeah thats great 1 is the priest with the collection plate,297,describer,3,NA,NA,8576
Got it,298,matcher,4,NA,NA,8576
2 diamond head,297,describer,1,NA,NA,8577
Which diamond head? On his back?,298,matcher,2,NA,NA,8577
no straight on top,297,describer,3,NA,NA,8577
lets go to 3 square head with bow on top,297,describer,1,NA,NA,8578
Got it,298,matcher,2,NA,NA,8578
4 caveman with foot extended,297,describer,1,NA,NA,8579
Got it,298,matcher,2,NA,NA,8579
5 diamond head half square,297,describer,1,NA,NA,8580
ok,298,matcher,2,NA,NA,8580
6 diamond head triangle hanging off of diamond,297,describer,1,NA,NA,8581
ok,298,matcher,2,NA,NA,8581
7 laying flat arms outstretched,297,describer,1,NA,NA,8582
ok,298,matcher,2,NA,NA,8582
8 diamond head duck bill,297,describer,1,NA,NA,8583
9 dancer with gown stretched on the left,297,describer,1,NA,NA,8584
ok,298,matcher,2,NA,NA,8583
this could go faster than i thought,297,describer,3,TRUE,NA,8583
10 person kneeling,297,describer,1,NA,NA,8585
11 person sitting,297,describer,1,NA,NA,8586
12 skater,297,describer,1,NA,NA,8587
Hmmm. Maybe I got them all.,298,matcher,2,TRUE,NA,8587
Shoot. 9 correct.,298,matcher,1,TRUE,NA,8588
ok lets go again,297,describer,2,TRUE,NA,8588
1 diamond head duck bill,297,describer,3,NA,NA,8588
ok,298,matcher,4,NA,NA,8588
2 skater with leg extended,297,describer,1,NA,NA,8589
ok,298,matcher,2,NA,NA,8589
3 diamond head half a square body,297,describer,1,NA,NA,8590
ok,298,matcher,2,NA,NA,8590
4 priest with a collection plate,297,describer,1,NA,NA,8591
ok,298,matcher,2,NA,NA,8591
5 person with a square head but kind of a diamond head with bow on top like rabbit,297,describer,1,NA,NA,8592
ok,298,matcher,2,NA,NA,8592
6 caveman with leg extended sqaure head not centered,297,describer,1,NA,NA,8593
ok,298,matcher,2,NA,NA,8593
7 diamond head and kind of a blob body,297,describer,1,NA,NA,8594
ok,298,matcher,2,NA,NA,8594
8 diamond head person kneeling to the right,297,describer,1,NA,NA,8595
ok,298,matcher,2,NA,NA,8595
9 diamond head with a triangle hanging off of the diamond,297,describer,1,NA,NA,8596
ok,298,matcher,2,NA,NA,8596
10 laying flat arms outstretched,297,describer,1,NA,NA,8597
ok,298,matcher,2,NA,NA,8597
11 person sitting,297,describer,1,NA,NA,8598
ok,298,matcher,2,NA,NA,8598
12 person dancing with thier gown flowing to the left,297,describer,1,NA,NA,8599
ok,298,matcher,2,NA,NA,8599
What?! I was sure we got 12. Only 10 correct.,298,matcher,1,TRUE,NA,8600
1 diamond head with duck bill and that is ok we are still doing well,297,describer,2,NA,NA,8600
ok,298,matcher,3,NA,NA,8600
2 caveman with foot extended and the bonus should be bigger,297,describer,1,NA,NA,8601
3 person laying flat with arms outstretched,297,describer,1,NA,NA,8602
4 daimond head half a square,297,describer,1,NA,NA,8603
5 diamond head with triangle hanging off of it kind of reminds me of a mouse,297,describer,1,NA,NA,8604
6 man sitting legs out to the left,297,describer,1,NA,NA,8605
diamond head with a bow on it like a rabbit,297,describer,1,NA,NA,8606
that last one was 7,297,describer,2,NA,NA,8606
8 ice skater with leg extended in the back,297,describer,1,NA,NA,8607
9 diamond head with blob body,297,describer,1,NA,NA,8608
10 person kneeling to the right,297,describer,1,NA,NA,8609
11 dancer,297,describer,1,NA,NA,8610
Priest,298,matcher,1,NA,NA,8611
12 priest with collection plate,297,describer,2,NA,NA,8611
BINGO!,298,matcher,1,NA,NA,8612
that was great,297,describer,2,TRUE,NA,8612
Go.,298,matcher,3,TRUE,NA,8612
1 diamond head with triangle hanging off,297,describer,1,NA,NA,8613
2 caveman,297,describer,1,NA,NA,8614
3 diamond head half of a square,297,describer,1,NA,NA,8615
4 man lying flat arms outstretched,297,describer,1,NA,NA,8616
5 ice skater,297,describer,1,NA,NA,8617
6 person kneeling,297,describer,1,NA,NA,8618
7 person sitting,297,describer,1,NA,NA,8619
8 priest with collection plate,297,describer,1,NA,NA,8620
just let me know if i need to explain better,297,describer,2,NA,NA,8620
9 diamond head with bow like rabbit,297,describer,1,NA,NA,8621
10 dancer,297,describer,1,NA,NA,8622
11 daimond head with duck bill,297,describer,1,NA,NA,8623
12 diamond head blob body,297,describer,4,NA,NA,8612
blobby body,298,matcher,5,TRUE,NA,8612
What?! Only 10?,298,matcher,1,TRUE,NA,8624
OK...let's go for 12 again. This is a quest.,298,matcher,2,TRUE,NA,8624
1 diamond head rabbit ears thats ok still doing great,297,describer,3,NA,NA,8624
a quest a quest yeah,297,describer,4,TRUE,NA,8624
2 man sitting legs to the left,297,describer,1,NA,NA,8625
3 priest with collection plate,297,describer,1,NA,NA,8626
4 daimond head triangle hanging off,297,describer,1,NA,NA,8627
5 caveman leg extended,297,describer,1,NA,NA,8628
6 man kneeling with duck bill,297,describer,1,NA,NA,8629
7 diamond head blob body,297,describer,1,NA,NA,8630
8 daimond head half a square,297,describer,1,NA,NA,8631
9 laying flat arms outstretched,297,describer,1,NA,NA,8632
10 10 diamond head duck bill,297,describer,1,NA,NA,8633
11 dancer,297,describer,1,NA,NA,8634
skater,298,matcher,1,NA,NA,8635
12 Ice skater this is the last roul,297,describer,2,NA,NA,8635
round,297,describer,3,TRUE,NA,8635
Here goes. :::high five:::,298,matcher,4,TRUE,NA,8635
hello,299,matcher,1,TRUE,NA,8636
HI,300,describer,2,TRUE,NA,8636
"ok, the one that looks like it is sitting with hands under knees is #1",300,describer,3,NA,NA,8636
ok got it,299,matcher,4,NA,NA,8636
the one with hands out straight and 1 leg sticking out the other way is#9,300,describer,1,NA,NA,8637
like a flying position,300,describer,2,NA,NA,8637
ok with a leg definitely visible?,299,matcher,3,NA,NA,8637
square head?,299,matcher,4,NA,NA,8637
yes,300,describer,5,NA,NA,8637
diamond shape,300,describer,6,NA,NA,8637
is one leg planted on the ground?,299,matcher,7,NA,NA,8637
yes,300,describer,8,NA,NA,8637
ok got it,299,matcher,9,NA,NA,8637
the one with no limbs sticking out but straight line on left side is #3,300,describer,1,NA,NA,8638
got it,299,matcher,2,NA,NA,8638
#8 looks like its slumped down against a wall on the left,300,describer,1,NA,NA,8639
with 2 triangles off the head,300,describer,2,NA,NA,8639
got it,299,matcher,3,NA,NA,8639
#3 is like a praying position arms out knees bent,300,describer,1,NA,NA,8640
"sorry, #2",300,describer,2,NA,NA,8640
ok got it,299,matcher,3,NA,NA,8640
#4 is like sitting back but arms sticking out weird (sprry),300,describer,1,NA,NA,8641
like falling backward,300,describer,2,NA,NA,8641
does he have a square head to the left or to the right?,299,matcher,3,NA,NA,8641
square head looking to the left,300,describer,4,NA,NA,8641
ok I think I got it,299,matcher,5,NA,NA,8641
#5 is arms way out but no legs showing,300,describer,1,NA,NA,8642
got it,299,matcher,2,NA,NA,8642
6 we did,300,describer,1,NA,NA,8643
wait remind me of 6 again?,299,matcher,2,NA,NA,8643
"I didn't think we did it, I thought we did 9",299,matcher,3,NA,NA,8643
the one with no limbs,300,describer,4,NA,NA,8643
we did 9,300,describer,5,NA,NA,8643
"sorry, was just trying to get the most obvious ones done",300,describer,6,NA,NA,8643
6 no limbs,300,describer,7,NA,NA,8643
yeah I don't have 6 done,299,matcher,8,NA,NA,8643
9 is like a person flying,300,describer,10,NA,NA,8637
"I think I have the one you're talking about for 6 as number 3, could you check that?",299,matcher,9,NA,NA,8643
3 is the one with a solid left and jagged right side,300,describer,3,NA,NA,8638
i'll go in order next time,300,describer,4,TRUE,NA,8638
ok could you give me a description of 6 again?,299,matcher,10,NA,NA,8643
6 is no limbs but bottom part points to the right. it has the least jagged parts,300,describer,11,NA,NA,8643
ok got it,299,matcher,12,NA,NA,8643
do you have 7?,300,describer,1,NA,NA,8644
no,299,matcher,2,NA,NA,8644
looks like a graduation person?,300,describer,3,NA,NA,8644
ok got it,299,matcher,4,NA,NA,8644
so next we need 10,299,matcher,1,NA,NA,8645
10 is like Frankenstien walking,300,describer,2,NA,NA,8645
got it,299,matcher,3,NA,NA,8645
11 kneeling down praying to the right,300,describer,1,NA,NA,8646
ok adn does 12 have like lightning bolt legs?,299,matcher,1,NA,NA,8647
12 has square and a triangle on the top,300,describer,2,NA,NA,8647
the triangle is stuck to the bottom of the square head,300,describer,3,NA,NA,8647
"ok I think I got it, I had 2 and",299,matcher,4,NA,NA,8640
12 switched,299,matcher,4,NA,NA,8647
I think we can submit now,299,matcher,5,TRUE,NA,8647
"i dont see submit, do you have it?",300,describer,6,TRUE,NA,8647
yes I'll do it now,299,matcher,7,TRUE,NA,8647
ok,300,describer,1,TRUE,NA,8648
nice we got all 12 correct,299,matcher,2,TRUE,NA,8648
i know!,300,describer,3,TRUE,NA,8648
ok #1 is the superman flying one,300,describer,4,NA,NA,8648
did it,299,matcher,5,NA,NA,8648
